date,residual_generationAT,residual_generationBE,residual_generationFRA,residual_generationGER,residual_generationNL
2022-11-14 22:00:00,3795.0,884.0,39528.0,21915.75,1613.25
2022-11-14 23:00:00,3594.0,1019.0,38563.0,21061.25,1581.0
2022-11-15 00:00:00,2550.0,1734.0,36379.0,19554.75,1824.0
2022-11-15 01:00:00,2514.0,2250.0,34908.0,18827.5,1840.25
2022-11-15 02:00:00,2533.0,2421.0,34418.0,18444.25,2067.5
2022-11-15 03:00:00,2621.0,2167.0,34064.0,18040.75,2297.5
2022-11-15 04:00:00,2892.0,2072.0,33903.0,17537.75,2511.5
2022-11-15 05:00:00,3682.0,2054.0,34062.0,16831.75,2687.5
2022-11-15 06:00:00,4866.0,2082.0,39612.0,16125.5,2845.5
2022-11-15 07:00:00,5572.0,2246.0,43740.0,15342.5,2933.5
2022-11-15 08:00:00,5950.0,2796.0,44783.0,17486.5,2950.0
2022-11-15 09:00:00,5544.0,3737.0,44211.0,21130.25,3495.75
2022-11-15 10:00:00,5220.0,4300.0,41380.0,23645.5,4822.5
2022-11-15 11:00:00,5183.0,4431.0,39797.0,24539.25,5896.25
2022-11-15 12:00:00,4934.0,4381.0,38760.0,23227.25,6180.25
2022-11-15 13:00:00,5012.0,4137.0,38466.0,20454.75,6342.0
2022-11-15 14:00:00,5232.0,3753.0,39972.0,16651.25,6576.0
2022-11-15 15:00:00,5594.0,3452.0,40635.0,13208.0,6419.5
2022-11-15 16:00:00,6370.0,3288.0,41678.0,13364.0,5544.5
2022-11-15 17:00:00,7052.0,3223.0,44165.0,16430.25,4483.0
2022-11-15 18:00:00,7045.0,3054.0,45132.0,19494.0,4670.0
2022-11-15 19:00:00,6026.0,2779.0,43728.0,21364.5,4723.0
2022-11-15 20:00:00,5155.0,2306.0,41279.0,22328.75,4428.25
2022-11-15 21:00:00,4323.0,1893.0,37902.0,23040.5,4067.75
2022-11-15 22:00:00,4479.0,1624.0,35688.0,23233.25,3695.75
2022-11-15 23:00:00,3733.0,1584.0,36065.0,23454.25,3364.75
2022-11-16 00:00:00,3158.0,1957.0,33139.0,24289.0,3602.5
2022-11-16 01:00:00,2853.0,1872.0,32162.0,24274.25,3176.75
2022-11-16 02:00:00,2814.0,1838.0,29995.0,24507.5,2738.25
2022-11-16 03:00:00,2807.0,1904.0,29725.0,24878.25,2307.25
2022-11-16 04:00:00,2814.0,2085.0,30193.0,25316.5,2042.5
2022-11-16 05:00:00,2925.0,2281.0,30808.0,25644.75,2117.75
2022-11-16 06:00:00,3780.0,2503.0,32503.0,26153.5,2198.25
2022-11-16 07:00:00,4301.0,2647.0,38170.0,25859.5,2267.25
2022-11-16 08:00:00,4932.0,2882.0,40564.0,25998.5,2352.5
2022-11-16 09:00:00,4814.0,3393.0,40787.0,26625.25,2899.75
2022-11-16 10:00:00,4582.0,3947.0,39138.0,27401.0,3947.0
2022-11-16 11:00:00,4427.0,4292.0,38237.0,27803.0,4778.5
2022-11-16 12:00:00,4268.0,4232.0,37026.0,26920.0,5362.5
2022-11-16 13:00:00,3993.0,3836.0,36113.0,25042.5,5472.75
2022-11-16 14:00:00,4245.0,3470.0,35967.0,22570.25,4943.5
2022-11-16 15:00:00,4399.0,3015.0,36574.0,20041.5,4343.25
2022-11-16 16:00:00,4494.0,2673.0,37468.0,19213.75,3700.25
2022-11-16 17:00:00,5271.0,2670.0,38998.0,20481.75,3573.5
2022-11-16 18:00:00,4879.0,2863.0,39388.0,22159.0,3949.5
2022-11-16 19:00:00,4471.0,3090.0,36686.0,23764.25,4409.5
2022-11-16 20:00:00,3487.0,3303.0,31636.0,24727.25,4986.5
2022-11-16 21:00:00,3292.0,3522.0,29194.0,25689.75,5485.0
2022-11-16 22:00:00,3193.0,3709.0,27942.0,26406.25,5885.0
2022-11-16 23:00:00,2577.0,3844.0,28170.0,27630.25,6165.25
2022-11-17 00:00:00,2555.0,3828.0,25699.0,32325.25,6294.0
2022-11-17 01:00:00,2316.0,3682.0,24273.0,34128.75,6585.0
2022-11-17 02:00:00,2294.0,3597.0,22059.0,35751.75,6712.5
2022-11-17 03:00:00,2308.0,3644.0,21433.0,37067.75,6788.5
2022-11-17 04:00:00,2439.0,3688.0,21657.0,38203.25,6819.5
2022-11-17 05:00:00,3188.0,3675.0,24718.0,39061.5,6765.25
2022-11-17 06:00:00,3776.0,3671.0,28329.0,40300.25,6521.0
2022-11-17 07:00:00,4473.0,3586.0,29668.0,40435.25,6400.75
2022-11-17 08:00:00,5038.0,3765.0,31265.0,41193.0,6361.75
2022-11-17 09:00:00,4856.0,3997.0,31320.0,42597.25,6394.75
2022-11-17 10:00:00,4520.0,4110.0,30155.0,44152.0,6496.0
2022-11-17 11:00:00,4443.0,4213.0,29408.0,44704.5,6518.25
2022-11-17 12:00:00,4455.0,4299.0,28401.0,43900.0,6449.75
2022-11-17 13:00:00,4487.0,4275.0,27794.0,41828.25,6501.0
2022-11-17 14:00:00,4506.0,4054.0,28806.0,38353.5,6487.0
2022-11-17 15:00:00,4600.0,3646.0,31565.0,34617.0,5873.75
2022-11-17 16:00:00,5217.0,3272.0,34044.0,32198.0,5231.0
2022-11-17 17:00:00,5729.0,3089.0,37648.0,31311.75,4900.75
2022-11-17 18:00:00,5625.0,2958.0,41329.0,30671.0,4779.75
2022-11-17 19:00:00,5450.0,2854.0,42105.0,30059.0,4676.0
2022-11-17 20:00:00,3940.0,2737.0,39716.0,29049.75,4604.5
2022-11-17 21:00:00,3647.0,2674.0,37088.0,28024.25,4493.75
2022-11-17 22:00:00,3427.0,2624.0,34821.0,26705.25,4350.75
2022-11-17 23:00:00,3012.0,2598.0,34086.0,26103.75,4173.0
2022-11-18 00:00:00,3245.0,2168.0,32573.0,23650.0,3581.75
2022-11-18 01:00:00,3138.0,2057.0,31372.0,22602.75,3264.5
2022-11-18 02:00:00,2615.0,1975.0,30516.0,22046.0,3097.25
2022-11-18 03:00:00,2467.0,1971.0,30209.0,21631.5,2922.0
2022-11-18 04:00:00,2557.0,1903.0,30429.0,21514.0,2759.0
2022-11-18 05:00:00,3272.0,1928.0,31725.0,21613.0,2631.0
2022-11-18 06:00:00,4282.0,1957.0,37969.0,22165.0,2494.25
2022-11-18 07:00:00,5163.0,1930.0,40961.0,22362.25,2331.25
2022-11-18 08:00:00,5983.0,1979.0,42764.0,23436.75,2210.0
2022-11-18 09:00:00,5950.0,2154.0,43166.0,24949.75,2931.0
2022-11-18 10:00:00,5223.0,2230.0,41343.0,26341.75,4052.5
2022-11-18 11:00:00,5083.0,2153.0,40362.0,27198.25,4095.75
2022-11-18 12:00:00,5099.0,2084.0,39299.0,27255.25,4308.25
2022-11-18 13:00:00,4764.0,1947.0,38653.0,26564.75,3846.75
2022-11-18 14:00:00,5268.0,1651.0,38631.0,24992.5,2886.75
2022-11-18 15:00:00,5320.0,1166.0,38901.0,22902.75,2468.0
2022-11-18 16:00:00,5677.0,778.0,40086.0,21873.75,1938.75
2022-11-18 17:00:00,6424.0,694.0,43409.0,22083.5,1658.5
2022-11-18 18:00:00,6066.0,683.0,45240.0,22336.25,1919.25
2022-11-18 19:00:00,5758.0,687.0,45933.0,22200.75,2219.75
2022-11-18 20:00:00,5396.0,706.0,43937.0,21307.5,2425.5
2022-11-18 21:00:00,4891.0,704.0,42176.0,20094.75,2613.75
2022-11-18 22:00:00,4522.0,693.0,41258.0,18627.75,2732.5
2022-11-18 23:00:00,4005.0,668.0,41108.0,17312.5,2715.75
2022-11-19 00:00:00,2837.0,668.0,38723.0,15638.0,3134.75
2022-11-19 01:00:00,2776.0,632.0,36229.0,14786.5,3210.75
2022-11-19 02:00:00,2904.0,567.0,34309.0,14268.75,3293.5
2022-11-19 03:00:00,2860.0,539.0,32589.0,13796.0,3359.25
2022-11-19 04:00:00,2739.0,692.0,32753.0,13296.5,3415.0
2022-11-19 05:00:00,2896.0,816.0,32823.0,12563.75,3440.5
2022-11-19 06:00:00,3175.0,966.0,33630.0,11718.0,3457.0
2022-11-19 07:00:00,3683.0,1136.0,36801.0,10796.5,3344.25
2022-11-19 08:00:00,3781.0,1196.0,40206.0,11639.25,3034.0
2022-11-19 09:00:00,3843.0,1250.0,41377.0,13697.0,3852.0
2022-11-19 10:00:00,3663.0,1277.0,41601.0,15305.0,5496.25
2022-11-19 11:00:00,3697.0,1276.0,40427.0,15783.25,5762.0
2022-11-19 12:00:00,3614.0,1174.0,40435.0,14876.75,5866.75
2022-11-19 13:00:00,3622.0,1017.0,40502.0,12987.0,5685.0
2022-11-19 14:00:00,3721.0,815.0,40069.0,10080.0,5257.25
2022-11-19 15:00:00,4036.0,609.0,40952.0,6923.25,4439.5
2022-11-19 16:00:00,4185.0,441.0,41856.0,5486.5,2739.0
2022-11-19 17:00:00,4942.0,405.0,43788.0,5628.0,989.75
2022-11-19 18:00:00,4952.0,389.0,44774.0,5650.75,973.75
2022-11-19 19:00:00,4455.0,352.0,44083.0,5410.5,933.0
2022-11-19 20:00:00,4232.0,295.0,43058.0,5004.25,769.5
2022-11-19 21:00:00,4064.0,236.0,41661.0,4699.75,639.75
2022-11-19 22:00:00,3964.0,178.0,41345.0,4483.5,560.75
2022-11-19 23:00:00,3630.0,121.0,40656.0,4263.5,516.5
2022-11-20 00:00:00,3661.0,52.0,39290.0,4140.75,346.0
2022-11-20 01:00:00,3339.0,44.0,37084.0,4016.5,273.25
2022-11-20 02:00:00,3181.0,42.0,34816.0,3961.75,236.0
2022-11-20 03:00:00,3115.0,52.0,33947.0,4061.5,220.5
2022-11-20 04:00:00,3072.0,87.0,33875.0,4088.5,231.25
2022-11-20 05:00:00,3157.0,141.0,33752.0,4041.25,290.5
2022-11-20 06:00:00,3354.0,244.0,34202.0,4047.25,391.5
2022-11-20 07:00:00,3739.0,364.0,35649.0,4076.25,532.5
2022-11-20 08:00:00,3891.0,585.0,38631.0,5477.75,810.0
2022-11-20 09:00:00,3858.0,862.0,39825.0,8154.0,1821.75
2022-11-20 10:00:00,3806.0,1210.0,39110.0,10572.25,2915.0
2022-11-20 11:00:00,4030.0,1627.0,37576.0,12059.25,2725.0
2022-11-20 12:00:00,3787.0,1847.0,36303.0,12324.75,2918.0
2022-11-20 13:00:00,3762.0,1649.0,33981.0,11192.75,2596.0
2022-11-20 14:00:00,3777.0,1460.0,34206.0,8868.75,1917.5
2022-11-20 15:00:00,3970.0,1408.0,35706.0,6281.75,1765.5
2022-11-20 16:00:00,4120.0,2110.0,37311.0,5420.75,1562.75
2022-11-20 17:00:00,4475.0,2531.0,39684.0,6249.0,1374.75
2022-11-20 18:00:00,4747.0,2542.0,41482.0,7551.5,1368.5
2022-11-20 19:00:00,4668.0,2559.0,42343.0,8925.25,1384.25
2022-11-20 20:00:00,4416.0,2523.0,41718.0,9656.25,1365.5
2022-11-20 21:00:00,4216.0,2361.0,40209.0,10132.0,1471.0
2022-11-20 22:00:00,3939.0,2192.0,39295.0,10358.5,1521.5
2022-11-20 23:00:00,3692.0,2037.0,38845.0,10569.25,1249.25
2022-11-21 00:00:00,3228.0,2395.0,35195.0,10988.25,1017.5
2022-11-21 01:00:00,3181.0,2066.0,33710.0,10630.0,770.75
2022-11-21 02:00:00,3358.0,1732.0,33181.0,10157.0,512.0
2022-11-21 03:00:00,3254.0,1431.0,33003.0,9593.5,359.5
2022-11-21 04:00:00,3392.0,1083.0,33774.0,9005.75,276.25
2022-11-21 05:00:00,3865.0,779.0,37529.0,8414.0,294.75
2022-11-21 06:00:00,5082.0,642.0,43148.0,8027.25,342.75
2022-11-21 07:00:00,7356.0,580.0,46372.0,7643.25,396.75
2022-11-21 08:00:00,7177.0,668.0,47183.0,8678.75,480.0
2022-11-21 09:00:00,7142.0,1317.0,46412.0,11176.0,1186.5
2022-11-21 10:00:00,6813.0,2004.0,44183.0,13497.0,2389.25
2022-11-21 11:00:00,6837.0,2401.0,41671.0,14638.5,2850.5
2022-11-21 12:00:00,6126.0,2191.0,39881.0,14524.25,3132.0
2022-11-21 13:00:00,6123.0,1759.0,39223.0,13133.75,3082.0
2022-11-21 14:00:00,6455.0,1528.0,40255.0,10198.75,2860.25
2022-11-21 15:00:00,6390.0,1617.0,40271.0,6938.5,2616.75
2022-11-21 16:00:00,7302.0,1845.0,41469.0,6186.5,2065.5
2022-11-21 17:00:00,8114.0,2118.0,43918.0,8143.25,1600.25
2022-11-21 18:00:00,7663.0,2499.0,45698.0,10651.75,1852.5
2022-11-21 19:00:00,6984.0,2748.0,45204.0,13308.5,2211.75
2022-11-21 20:00:00,5276.0,2859.0,42129.0,15552.0,2474.5
2022-11-21 21:00:00,4712.0,2810.0,38777.0,17601.75,2765.25
2022-11-21 22:00:00,4441.0,2647.0,36762.0,19052.75,3010.25
2022-11-21 23:00:00,3863.0,2344.0,35501.0,20276.25,3080.25
2022-11-22 00:00:00,2938.0,3107.0,32611.0,24741.5,4731.75
2022-11-22 01:00:00,2880.0,3134.0,31496.0,24670.0,4650.0
2022-11-22 02:00:00,2904.0,3117.0,30951.0,25039.5,4680.25
2022-11-22 03:00:00,2925.0,3152.0,30320.0,25503.25,4717.0
2022-11-22 04:00:00,2982.0,3151.0,30220.0,25486.0,4719.5
2022-11-22 05:00:00,3012.0,3158.0,31590.0,25095.25,4647.75
2022-11-22 06:00:00,3445.0,3059.0,35513.0,25064.25,4555.0
2022-11-22 07:00:00,4291.0,2959.0,41141.0,24267.25,4447.0
2022-11-22 08:00:00,4539.0,2965.0,43594.0,24312.5,4370.5
2022-11-22 09:00:00,4550.0,3086.0,43726.0,25327.0,4832.5
2022-11-22 10:00:00,4257.0,3170.0,42552.0,25973.75,5430.0
2022-11-22 11:00:00,4257.0,3091.0,41320.0,25684.25,5108.75
2022-11-22 12:00:00,4239.0,2807.0,39989.0,24497.75,5124.5
2022-11-22 13:00:00,4394.0,2629.0,39095.0,22655.25,4798.5
2022-11-22 14:00:00,4462.0,2422.0,40678.0,20232.5,4184.75
2022-11-22 15:00:00,4444.0,2031.0,41409.0,18779.5,3693.0
2022-11-22 16:00:00,4705.0,1717.0,42734.0,19305.5,3173.75
2022-11-22 17:00:00,5558.0,1607.0,45099.0,21074.75,2806.75
2022-11-22 18:00:00,6394.0,1523.0,46161.0,22423.25,2731.75
2022-11-22 19:00:00,5485.0,1420.0,46070.0,23272.0,2725.25
2022-11-22 20:00:00,4722.0,1307.0,44579.0,23220.75,2735.0
2022-11-22 21:00:00,3975.0,1348.0,42581.0,22822.5,2736.5
2022-11-22 22:00:00,3711.0,1480.0,40871.0,21972.25,2754.5
2022-11-22 23:00:00,3400.0,1546.0,39203.0,21480.25,2902.25
2022-11-23 00:00:00,3122.0,1865.0,35058.0,23425.75,3305.25
2022-11-23 01:00:00,3092.0,1888.0,33755.0,22594.5,3386.75
2022-11-23 02:00:00,3155.0,1861.0,33381.0,21942.5,3446.0
2022-11-23 03:00:00,3213.0,1861.0,32927.0,21325.25,3482.5
2022-11-23 04:00:00,3212.0,1973.0,33687.0,20610.5,3515.25
2022-11-23 05:00:00,3290.0,2239.0,33910.0,19850.5,3563.75
2022-11-23 06:00:00,3757.0,2520.0,39023.0,19386.25,3611.25
2022-11-23 07:00:00,5213.0,2721.0,41889.0,18978.5,3653.75
2022-11-23 08:00:00,5670.0,2993.0,42251.0,20833.0,3758.25
2022-11-23 09:00:00,5103.0,3482.0,40693.0,24644.25,4201.5
2022-11-23 10:00:00,5238.0,3885.0,37866.0,27886.25,4941.75
2022-11-23 11:00:00,5094.0,3873.0,35670.0,29585.5,5327.75
2022-11-23 12:00:00,4763.0,3743.0,34144.0,29296.5,5638.75
2022-11-23 13:00:00,4673.0,3507.0,34076.0,27546.5,5424.0
2022-11-23 14:00:00,4857.0,3374.0,34632.0,24565.5,4887.75
2022-11-23 15:00:00,5508.0,3229.0,35622.0,22141.0,4907.5
2022-11-23 16:00:00,6584.0,3134.0,37374.0,22565.75,4821.5
2022-11-23 17:00:00,6852.0,3180.0,39696.0,24742.75,4684.25
2022-11-23 18:00:00,5916.0,3278.0,41283.0,26592.5,4599.25
2022-11-23 19:00:00,5621.0,3381.0,41087.0,27737.5,4532.5
2022-11-23 20:00:00,4789.0,3433.0,36526.0,27507.0,4601.0
2022-11-23 21:00:00,4098.0,3477.0,34298.0,27104.5,4643.5
2022-11-23 22:00:00,3790.0,3503.0,33796.0,25996.5,4746.25
2022-11-23 23:00:00,3461.0,3545.0,34012.0,25105.0,5018.5
2022-11-24 00:00:00,2464.0,3527.0,34062.0,22499.5,5444.75
2022-11-24 01:00:00,1928.0,3512.0,34235.0,21809.5,5511.75
2022-11-24 02:00:00,1796.0,3459.0,34012.0,21072.0,5413.0
2022-11-24 03:00:00,1723.0,3368.0,34006.0,20296.25,5301.5
2022-11-24 04:00:00,1784.0,3224.0,34711.0,19269.75,5105.5
2022-11-24 05:00:00,2068.0,3124.0,36057.0,18124.0,4708.0
2022-11-24 06:00:00,3409.0,3031.0,41447.0,17330.0,4214.25
2022-11-24 07:00:00,5545.0,2864.0,45102.0,16189.75,3739.0
2022-11-24 08:00:00,5815.0,2636.0,46551.0,16039.0,3464.5
2022-11-24 09:00:00,5351.0,2947.0,46643.0,16952.25,4120.5
2022-11-24 10:00:00,4839.0,3651.0,45392.0,17876.25,5690.25
2022-11-24 11:00:00,4137.0,4298.0,43810.0,18276.5,6345.5
2022-11-24 12:00:00,3424.0,4620.0,43075.0,18044.75,6643.75
2022-11-24 13:00:00,5279.0,4446.0,43079.0,16567.5,6507.0
2022-11-24 14:00:00,6677.0,4031.0,43120.0,13805.75,6122.25
2022-11-24 15:00:00,7083.0,3522.0,43814.0,10606.5,5719.0
2022-11-24 16:00:00,7869.0,3234.0,44558.0,9156.5,4826.25
2022-11-24 17:00:00,8175.0,3402.0,46992.0,9820.75,4283.5
2022-11-24 18:00:00,8092.0,3535.0,47055.0,10985.5,4894.75
2022-11-24 19:00:00,7100.0,3619.0,45762.0,12273.25,5332.25
2022-11-24 20:00:00,6079.0,3662.0,42723.0,13095.5,5514.75
2022-11-24 21:00:00,5543.0,3676.0,38999.0,13563.0,5668.75
2022-11-24 22:00:00,5035.0,3661.0,37504.0,13899.25,5735.0
2022-11-24 23:00:00,4455.0,3532.0,35970.0,14397.75,5622.0
2022-11-25 00:00:00,4109.0,3238.0,35184.0,15386.75,5331.0
2022-11-25 01:00:00,3839.0,3146.0,34983.0,15730.25,5234.5
2022-11-25 02:00:00,3744.0,3033.0,34657.0,16388.5,4980.75
2022-11-25 03:00:00,3649.0,2904.0,34229.0,16909.25,4717.0
2022-11-25 04:00:00,3658.0,2773.0,34237.0,17210.25,4459.5
2022-11-25 05:00:00,4018.0,2674.0,36023.0,17048.25,4262.0
2022-11-25 06:00:00,5102.0,2618.0,42264.0,16801.5,4033.25
2022-11-25 07:00:00,6636.0,2455.0,45061.0,16170.0,3810.0
2022-11-25 08:00:00,7338.0,2361.0,46348.0,16613.25,3716.5
2022-11-25 09:00:00,6505.0,2833.0,46350.0,18232.75,4418.5
2022-11-25 10:00:00,5523.0,3305.0,45216.0,19295.25,5574.75
2022-11-25 11:00:00,5600.0,3605.0,44535.0,19065.75,5536.5
2022-11-25 12:00:00,5189.0,3547.0,43665.0,17488.5,5548.25
2022-11-25 13:00:00,5134.0,3116.0,43630.0,14935.25,5366.25
2022-11-25 14:00:00,5221.0,2702.0,44209.0,11697.25,4966.5
2022-11-25 15:00:00,6559.0,2006.0,44885.0,9174.25,4173.5
2022-11-25 16:00:00,7257.0,1439.0,47364.0,8637.5,2930.0
2022-11-25 17:00:00,8285.0,1366.0,48856.0,9475.25,1828.75
2022-11-25 18:00:00,7747.0,1341.0,49546.0,10603.25,1745.25
2022-11-25 19:00:00,6962.0,1302.0,48486.0,11462.5,1727.25
2022-11-25 20:00:00,5411.0,1223.0,46331.0,11662.75,1737.5
2022-11-25 21:00:00,5188.0,1172.0,45686.0,11783.5,1780.5
2022-11-25 22:00:00,5180.0,1101.0,45401.0,11760.75,1789.75
2022-11-25 23:00:00,4419.0,979.0,45352.0,11466.25,1665.25
2022-11-26 00:00:00,3472.0,898.0,43290.0,10963.0,2027.5
2022-11-26 01:00:00,3141.0,849.0,41211.0,10548.5,1999.0
2022-11-26 02:00:00,3086.0,831.0,40592.0,10045.25,1951.0
2022-11-26 03:00:00,3129.0,839.0,38400.0,9585.5,1895.75
2022-11-26 04:00:00,3143.0,870.0,38239.0,9212.25,1888.25
2022-11-26 05:00:00,3177.0,927.0,38528.0,8774.0,1989.0
2022-11-26 06:00:00,3528.0,890.0,40020.0,8415.5,2086.0
2022-11-26 07:00:00,3919.0,854.0,42913.0,8250.5,2149.0
2022-11-26 08:00:00,4301.0,953.0,44364.0,9071.75,2161.75
2022-11-26 09:00:00,4384.0,1376.0,45065.0,11070.5,2931.5
2022-11-26 10:00:00,4244.0,2022.0,43889.0,12937.5,4007.75
2022-11-26 11:00:00,4145.0,2489.0,42414.0,13974.5,3868.75
2022-11-26 12:00:00,4041.0,2761.0,40721.0,13933.25,4026.5
2022-11-26 13:00:00,3907.0,2762.0,39827.0,12672.5,3863.25
2022-11-26 14:00:00,4013.0,2477.0,39649.0,10130.0,3507.0
2022-11-26 15:00:00,4339.0,2017.0,41380.0,7245.75,3177.75
2022-11-26 16:00:00,4597.0,1787.0,44039.0,6087.0,2671.25
2022-11-26 17:00:00,5127.0,2026.0,46432.0,6587.75,2431.0
2022-11-26 18:00:00,5077.0,2287.0,47497.0,7236.25,2874.75
2022-11-26 19:00:00,4771.0,2456.0,47020.0,7815.5,3406.75
2022-11-26 20:00:00,4366.0,2723.0,43771.0,8344.75,3795.75
2022-11-26 21:00:00,3897.0,2923.0,39307.0,8896.25,4125.75
2022-11-26 22:00:00,3543.0,3014.0,37698.0,9592.5,4345.0
2022-11-26 23:00:00,3345.0,3104.0,36428.0,10379.5,4385.75
2022-11-27 00:00:00,3195.0,3166.0,34312.0,12731.75,4901.0
2022-11-27 01:00:00,2955.0,3217.0,33827.0,13483.75,4999.0
2022-11-27 02:00:00,2804.0,3267.0,32831.0,14242.0,5129.75
2022-11-27 03:00:00,2799.0,3291.0,31681.0,14952.75,5248.0
2022-11-27 04:00:00,2807.0,3290.0,30365.0,15576.0,5303.0
2022-11-27 05:00:00,2892.0,3294.0,29961.0,16264.75,5233.25
2022-11-27 06:00:00,2953.0,3307.0,30179.0,17148.5,5128.5
2022-11-27 07:00:00,3017.0,3288.0,30313.0,17877.75,5018.0
2022-11-27 08:00:00,3138.0,3271.0,31537.0,20084.5,4922.75
2022-11-27 09:00:00,3214.0,3237.0,32765.0,23761.0,4879.75
2022-11-27 10:00:00,3249.0,3229.0,33143.0,26700.75,4844.75
2022-11-27 11:00:00,3286.0,3102.0,32250.0,27989.75,4632.0
2022-11-27 12:00:00,3228.0,2880.0,31117.0,27465.5,4423.0
2022-11-27 13:00:00,3204.0,2657.0,30652.0,25879.5,4143.75
2022-11-27 14:00:00,3269.0,2326.0,30424.0,23228.0,3765.0
2022-11-27 15:00:00,3353.0,1997.0,31802.0,20876.0,3311.5
2022-11-27 16:00:00,3713.0,1772.0,33827.0,21152.0,2930.75
2022-11-27 17:00:00,4243.0,1689.0,37780.0,22741.0,2699.5
2022-11-27 18:00:00,4358.0,1566.0,39230.0,23785.75,2531.5
2022-11-27 19:00:00,4372.0,1456.0,38906.0,24057.75,2401.5
2022-11-27 20:00:00,3822.0,1388.0,37703.0,23694.25,2300.25
2022-11-27 21:00:00,3567.0,1401.0,35257.0,23433.25,2205.75
2022-11-27 22:00:00,3344.0,1413.0,34583.0,23027.0,2130.75
2022-11-27 23:00:00,3230.0,1389.0,35079.0,22849.75,2110.0
2022-11-28 00:00:00,3022.0,935.0,37716.0,23206.25,2509.0
2022-11-28 01:00:00,2851.0,813.0,37309.0,23389.25,2378.5
2022-11-28 02:00:00,2825.0,803.0,37477.0,23557.25,2230.25
2022-11-28 03:00:00,2902.0,841.0,36857.0,23606.0,2074.75
2022-11-28 04:00:00,2997.0,794.0,37542.0,23469.75,1889.25
2022-11-28 05:00:00,3417.0,692.0,39154.0,23045.75,1597.5
2022-11-28 06:00:00,4336.0,681.0,44470.0,22744.25,1339.0
2022-11-28 07:00:00,5724.0,642.0,47234.0,21691.0,1110.0
2022-11-28 08:00:00,7491.0,575.0,48207.0,21026.75,932.5
2022-11-28 09:00:00,7429.0,627.0,49391.0,20681.75,873.75
2022-11-28 10:00:00,7309.0,811.0,48990.0,20192.5,919.75
2022-11-28 11:00:00,7111.0,960.0,48286.0,19008.5,937.75
2022-11-28 12:00:00,6946.0,997.0,47986.0,17260.75,938.75
2022-11-28 13:00:00,7032.0,955.0,47893.0,15416.0,915.5
2022-11-28 14:00:00,7397.0,733.0,48440.0,13573.75,855.75
2022-11-28 15:00:00,7939.0,447.0,49411.0,12362.75,685.25
2022-11-28 16:00:00,8480.0,282.0,50012.0,11989.0,487.25
2022-11-28 17:00:00,8895.0,291.0,51698.0,12089.0,397.25
2022-11-28 18:00:00,8594.0,287.0,53076.0,12065.5,432.5
2022-11-28 19:00:00,8175.0,278.0,53316.0,11578.75,459.25
2022-11-28 20:00:00,5670.0,275.0,50302.0,10818.75,374.25
2022-11-28 21:00:00,5213.0,249.0,48033.0,10133.75,299.5
2022-11-28 22:00:00,4426.0,233.0,46623.0,9472.5,227.5
2022-11-28 23:00:00,4257.0,219.0,46279.0,8911.75,163.5
2022-11-29 00:00:00,3905.0,102.0,45394.0,6878.5,133.5
2022-11-29 01:00:00,3823.0,84.0,43677.0,6651.5,78.75
2022-11-29 02:00:00,3763.0,72.0,43313.0,6430.5,63.75
2022-11-29 03:00:00,3724.0,56.0,43006.0,6207.0,60.25
2022-11-29 04:00:00,3852.0,37.0,43493.0,6020.25,62.0
2022-11-29 05:00:00,4139.0,31.0,45095.0,5902.25,78.25
2022-11-29 06:00:00,5462.0,25.0,48675.0,5823.5,110.75
2022-11-29 07:00:00,7876.0,21.0,52674.0,5739.25,162.0
2022-11-29 08:00:00,7867.0,38.0,56337.0,5876.5,217.0
2022-11-29 09:00:00,7809.0,152.0,56692.0,6273.0,458.25
2022-11-29 10:00:00,7419.0,316.0,55581.0,6670.75,948.25
2022-11-29 11:00:00,7429.0,435.0,53969.0,6731.75,1300.0
2022-11-29 12:00:00,7039.0,487.0,53130.0,6247.75,1496.0
2022-11-29 13:00:00,6890.0,425.0,52870.0,5533.25,1540.75
2022-11-29 14:00:00,7049.0,313.0,52552.0,4724.25,1440.75
2022-11-29 15:00:00,7525.0,160.0,53193.0,4291.75,1269.75
2022-11-29 16:00:00,8084.0,49.0,55205.0,4441.5,937.5
2022-11-29 17:00:00,9282.0,39.0,58399.0,4768.0,575.5
2022-11-29 18:00:00,9190.0,55.0,58320.0,4854.5,539.5
2022-11-29 19:00:00,9105.0,56.0,56833.0,4626.0,535.25
2022-11-29 20:00:00,7825.0,67.0,53933.0,4300.0,476.5
2022-11-29 21:00:00,5592.0,68.0,50956.0,3962.5,426.75
2022-11-29 22:00:00,5102.0,83.0,49315.0,3682.0,391.75
2022-11-29 23:00:00,4392.0,98.0,47638.0,3531.75,350.25
2022-11-30 00:00:00,4365.0,69.0,45867.0,3217.75,263.75
2022-11-30 01:00:00,4326.0,74.0,45417.0,3271.5,205.25
2022-11-30 02:00:00,4353.0,76.0,45643.0,3285.25,139.0
2022-11-30 03:00:00,4325.0,90.0,44972.0,3281.0,96.0
2022-11-30 04:00:00,4390.0,96.0,45521.0,3307.5,80.0
2022-11-30 05:00:00,4802.0,100.0,47122.0,3389.25,88.0
2022-11-30 06:00:00,5642.0,109.0,51624.0,3513.75,104.75
2022-11-30 07:00:00,8024.0,109.0,55494.0,3641.5,132.25
2022-11-30 08:00:00,8381.0,123.0,58803.0,4106.25,172.75
