date,solar_forecastAT,windonshore_forecastAT,solar_forecastBE,windoffshore_forecastBE,windonshore_forecastBE,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,solar_forecastNL,windoffshore_forecastNL,windonshore_forecastNL
2019-01-11 03:00:00,0,2115.0,0,574.0,251.0,0.0,4018.75,8642.75,0.0,706.0,1225.75
2019-01-11 04:00:00,0,2162.0,0,611.0,272.0,0.0,4278.75,9784.0,0.0,719.75,1284.5
2019-01-11 05:00:00,0,2164.0,0,609.0,287.0,0.0,4490.25,10948.25,0.0,710.25,1216.0
2019-01-11 06:00:00,0,2130.0,0,597.0,305.0,0.0,4627.25,12292.5,0.0,687.0,1105.25
2019-01-11 07:00:00,8,2093.0,0,607.0,314.0,0.0,4730.75,13392.75,1.0,671.5,1084.0
2019-01-11 08:00:00,22,2063.0,1,616.0,306.0,87.75,4769.75,14332.0,23.0,660.5,1085.75
2019-01-11 09:00:00,49,2038.0,28,611.0,293.0,548.5,4780.0,15286.5,79.25,653.5,1074.5
2019-01-11 10:00:00,88,2026.0,88,622.0,290.0,1127.0,4842.75,16126.0,126.25,655.5,1142.75
2019-01-11 11:00:00,143,2015.0,152,641.0,301.0,1504.75,4918.5,16929.25,145.5,670.75,1228.0
2019-01-11 12:00:00,174,1978.0,177,688.0,320.0,1592.25,4982.75,17770.75,141.25,676.5,1289.0
2019-01-11 13:00:00,172,1888.0,168,740.0,340.0,1347.5,4899.5,18784.25,120.75,684.75,1341.5
2019-01-11 14:00:00,126,1765.0,124,761.0,358.0,848.25,4857.5,19731.5,81.5,690.5,1360.0
2019-01-11 15:00:00,64,1656.0,66,758.0,368.0,303.75,4867.5,20622.25,36.5,706.75,1383.0
2019-01-11 16:00:00,21,1598.0,16,767.0,373.0,30.0,4685.0,21322.0,8.5,726.0,1440.5
2019-01-11 17:00:00,6,1606.0,0,779.0,376.0,0.0,4607.5,21848.75,0.0,747.75,1525.75
2019-01-11 18:00:00,4,1654.0,0,767.0,377.0,0.0,4499.0,22370.75,0.0,758.0,1524.0
2019-01-11 19:00:00,0,1697.0,0,731.0,370.0,0.0,4375.75,22561.25,0.0,742.0,1527.0
2019-01-11 20:00:00,0,1708.0,0,684.0,359.0,0.0,4443.25,22292.0,0.0,731.0,1512.0
2019-01-11 21:00:00,0,1697.0,0,621.0,346.0,0.0,4298.25,21757.0,0.0,706.75,1452.25
2019-01-11 22:00:00,0,1698.0,0,537.0,335.0,0.0,4167.25,20748.75,0.0,673.0,1344.0
2019-01-11 23:00:00,0,1720.0,0,435.0,323.0,0.0,4166.0,19938.75,0.0,644.0,1277.75
2019-01-12 00:00:00,0,1794.0,0,333.0,294.0,0.0,3665.75,20005.5,0.0,701.25,1247.75
2019-01-12 01:00:00,0,1882.0,0,347.0,272.0,0.0,3925.5,19736.5,0.0,698.0,1311.75
2019-01-12 02:00:00,0,2008.0,0,425.0,262.0,0.0,3990.25,19489.5,0.0,695.75,1294.75
2019-01-12 03:00:00,0,2174.0,0,483.0,277.0,0.0,3929.25,19323.25,0.0,698.0,1275.0
2019-01-12 04:00:00,0,2334.0,0,539.0,316.0,0.0,3937.75,19243.5,0.0,762.75,1349.75
2019-01-12 05:00:00,0,2430.0,0,634.0,367.0,0.0,4059.0,19234.5,0.0,791.25,1495.0
2019-01-12 06:00:00,0,2436.0,0,714.0,420.0,0.0,4103.5,19522.5,0.0,814.75,1629.25
2019-01-12 07:00:00,7,2391.0,0,800.0,468.0,0.0,4200.75,19707.0,1.0,832.25,1785.25
2019-01-12 08:00:00,15,2322.0,1,898.0,520.0,73.0,4413.0,20195.25,11.5,843.25,1964.75
2019-01-12 09:00:00,32,2249.0,24,995.0,601.0,491.75,4485.75,21038.5,34.0,848.75,2176.5
2019-01-12 10:00:00,60,2183.0,70,1071.0,719.0,1002.5,4505.25,22691.75,52.25,852.25,2341.25
2019-01-12 11:00:00,91,2120.0,108,1107.0,855.0,1325.0,4445.5,24626.5,68.75,857.75,2422.75
2019-01-12 12:00:00,102,2040.0,107,1120.0,963.0,1417.75,4564.75,26522.25,77.25,858.75,2433.5
2019-01-12 13:00:00,90,1928.0,90,1122.0,1010.0,1236.5,4651.75,27751.5,78.5,862.0,2386.25
2019-01-12 14:00:00,64,1792.0,70,1114.0,1006.0,816.5,4674.0,28482.75,71.0,863.75,2349.5
2019-01-12 15:00:00,32,1656.0,39,1095.0,972.0,318.75,4632.75,29281.25,41.5,866.75,2348.25
2019-01-12 16:00:00,10,1595.0,10,1080.0,927.0,35.5,4633.0,29721.25,11.0,867.0,2371.25
2019-01-12 17:00:00,4,1606.0,0,1073.0,881.0,0.0,4700.0,29745.25,0.0,867.0,2414.75
2019-01-12 18:00:00,4,1602.0,0,1067.0,842.0,0.0,4748.75,29637.75,0.0,866.75,2413.5
2019-01-12 19:00:00,0,1576.0,0,1061.0,812.0,0.0,4764.75,29389.25,0.0,864.5,2407.0
2019-01-12 20:00:00,0,1525.0,0,1052.0,789.0,0.0,4740.0,29001.0,0.0,859.0,2398.75
2019-01-12 21:00:00,0,1460.0,0,1042.0,770.0,0.0,4676.25,28411.5,0.0,851.0,2304.5
2019-01-12 22:00:00,0,1405.0,0,1030.0,755.0,0.0,4697.5,27787.25,0.0,843.25,2156.75
2019-01-12 23:00:00,0,1372.0,0,1014.0,740.0,0.0,4660.5,27758.25,0.0,831.5,1987.75
2019-01-13 00:00:00,0,1668.0,0,1075.0,761.0,0.0,4668.0,27466.5,0.0,815.0,1741.75
2019-01-13 01:00:00,0,1697.0,0,1082.0,786.0,0.0,4587.25,26617.5,0.0,814.75,1701.5
2019-01-13 02:00:00,0,1676.0,0,1083.0,816.0,0.0,4483.75,25718.75,0.0,818.0,1680.5
2019-01-13 03:00:00,0,1662.0,0,1083.0,848.0,0.0,4405.0,25197.25,0.0,833.75,1735.0
2019-01-13 04:00:00,0,1692.0,0,1088.0,876.0,0.0,4388.25,24698.5,0.0,852.0,1964.5
2019-01-13 05:00:00,0,1741.0,0,1098.0,912.0,0.0,4485.75,24423.25,0.0,863.5,2254.75
2019-01-13 06:00:00,0,1796.0,0,1110.0,963.0,0.0,4608.0,24782.75,0.0,880.5,2476.0
2019-01-13 07:00:00,11,1824.0,0,1119.0,1029.0,0.0,4665.0,25335.0,1.0,883.0,2616.5
2019-01-13 08:00:00,26,1821.0,0,1121.0,1089.0,64.75,4610.75,26665.75,6.5,880.75,2705.0
2019-01-13 09:00:00,54,1840.0,13,1121.0,1131.0,390.0,4634.75,28562.75,20.75,875.25,2739.5
2019-01-13 10:00:00,98,1915.0,36,1122.0,1161.0,752.0,4652.0,30565.0,38.0,875.0,2726.5
2019-01-13 11:00:00,150,2022.0,56,1127.0,1182.0,953.0,4654.5,32210.75,54.0,877.0,2732.25
2019-01-13 12:00:00,169,2092.0,65,1134.0,1193.0,1001.75,4597.0,33720.5,76.0,879.0,2800.5
2019-01-13 13:00:00,156,2105.0,65,1138.0,1207.0,867.25,4475.0,35026.5,100.0,884.5,2967.25
2019-01-13 14:00:00,110,2052.0,52,1139.0,1231.0,568.0,4386.5,35883.75,91.5,888.5,3122.75
2019-01-13 15:00:00,55,1913.0,30,1140.0,1256.0,216.25,4426.75,36431.5,48.5,890.5,3207.0
2019-01-13 16:00:00,18,1753.0,8,1143.0,1285.0,23.25,4457.75,36967.75,13.25,892.75,3231.5
2019-01-13 17:00:00,5,1664.0,0,1144.0,1316.0,0.0,4465.5,37598.0,0.0,897.5,3260.25
2019-01-13 18:00:00,4,1649.0,0,1143.0,1339.0,0.0,4469.0,38166.0,0.0,901.25,3244.5
2019-01-13 19:00:00,0,1684.0,0,1142.0,1344.0,0.0,4463.75,38572.0,0.0,903.5,3202.5
2019-01-13 20:00:00,0,1762.0,0,1140.0,1326.0,0.0,4442.5,38814.25,0.0,904.0,3125.5
2019-01-13 21:00:00,0,1872.0,0,1137.0,1285.0,0.0,4410.25,38902.0,0.0,900.75,3002.5
2019-01-13 22:00:00,0,2004.0,0,1130.0,1226.0,0.0,4387.0,37944.75,0.0,895.25,2847.75
2019-01-13 23:00:00,0,2147.0,0,1119.0,1153.0,0.0,4376.75,37478.0,0.0,884.25,2665.5
2019-01-14 00:00:00,0,2564.0,0,1109.0,1032.0,0.0,4422.0,37601.25,0.0,864.0,2359.75
2019-01-14 01:00:00,0,2641.0,0,1091.0,945.0,0.0,4421.75,37096.75,0.0,854.0,2066.0
2019-01-14 02:00:00,0,2680.0,0,1067.0,861.0,0.0,4429.0,36468.75,0.0,847.75,1822.0
2019-01-14 03:00:00,0,2688.0,0,1040.0,796.0,0.0,4444.75,35823.75,0.0,836.25,1749.0
2019-01-14 04:00:00,0,2705.0,0,1020.0,760.0,0.0,4440.0,35066.5,0.0,822.5,1766.75
2019-01-14 05:00:00,0,2733.0,0,1011.0,740.0,0.0,4402.5,34219.0,0.0,797.0,1633.25
2019-01-14 06:00:00,0,2741.0,0,941.0,710.0,0.0,4372.75,33994.25,0.0,798.0,1669.75
2019-01-14 07:00:00,14,2746.0,0,861.0,657.0,0.0,4377.0,33221.25,1.0,811.5,1781.5
2019-01-14 08:00:00,35,2754.0,3,816.0,578.0,275.5,4427.25,32492.5,91.5,821.5,1845.5
2019-01-14 09:00:00,70,2776.0,110,757.0,500.0,1879.0,4481.5,32222.5,373.25,825.75,1910.25
2019-01-14 10:00:00,117,2804.0,280,688.0,458.0,3665.5,4534.5,32578.0,716.25,826.75,2024.25
2019-01-14 11:00:00,175,2822.0,423,625.0,449.0,4929.75,4564.75,33377.75,958.0,830.5,2177.25
2019-01-14 12:00:00,192,2833.0,527,586.0,456.0,5382.5,4584.75,33831.75,984.75,833.25,2251.0
2019-01-14 13:00:00,175,2833.0,556,563.0,466.0,4963.5,4602.25,33799.25,831.5,832.0,2159.0
2019-01-14 14:00:00,121,2810.0,477,544.0,465.0,3647.5,4605.5,33351.5,577.5,832.75,1988.5
2019-01-14 15:00:00,60,2761.0,309,517.0,437.0,1673.0,4817.5,32172.5,287.5,834.25,1783.5
2019-01-14 16:00:00,20,2686.0,85,469.0,386.0,160.75,4817.75,31199.75,93.25,831.5,1630.0
2019-01-14 17:00:00,6,2606.0,0,409.0,328.0,0.0,4803.5,30505.25,0.0,821.25,1600.25
2019-01-14 18:00:00,4,2540.0,0,347.0,274.0,0.0,4795.75,30066.0,0.0,783.0,1483.75
2019-01-14 19:00:00,0,2490.0,0,282.0,233.0,0.0,4779.75,29583.75,0.0,715.0,1291.0
2019-01-14 20:00:00,0,2468.0,0,231.0,201.0,0.0,4728.25,29104.0,0.0,648.5,1141.5
2019-01-14 21:00:00,0,2456.0,0,210.0,179.0,0.0,4651.5,28480.5,0.0,573.75,1032.25
2019-01-14 22:00:00,0,2430.0,0,216.0,171.0,0.0,4536.5,27268.75,0.0,541.75,962.25
2019-01-14 23:00:00,0,2417.0,0,240.0,179.0,0.0,4397.25,26740.5,0.0,553.75,921.75
2019-01-15 00:00:00,0,2442.0,0,393.0,204.0,0.0,4999.0,24868.25,0.0,654.0,1053.75
2019-01-15 01:00:00,0,2452.0,0,501.0,274.0,0.0,4923.25,25149.75,0.0,711.5,1169.5
2019-01-15 02:00:00,0,2494.0,0,545.0,338.0,0.0,4883.25,25871.0,0.0,749.0,1309.5
2019-01-15 03:00:00,0,2540.0,0,573.0,388.0,0.0,4831.0,26568.25,0.0,761.0,1396.25
2019-01-15 04:00:00,0,2602.0,0,606.0,424.0,0.0,4777.75,27191.75,0.0,764.5,1412.25
2019-01-15 05:00:00,0,2632.0,0,620.0,445.0,0.0,4690.25,27540.25,0.0,775.75,1422.75
2019-01-15 06:00:00,0,2618.0,0,623.0,455.0,0.0,4610.5,28254.5,0.0,778.75,1453.25
2019-01-15 07:00:00,11,2545.0,0,632.0,460.0,0.0,4542.5,28218.0,1.25,788.75,1535.25
2019-01-15 08:00:00,27,2466.0,3,652.0,459.0,174.75,4505.0,27898.5,23.75,798.5,1626.25
2019-01-15 09:00:00,54,2462.0,103,676.0,459.0,1035.0,4516.75,27664.5,83.5,809.0,1747.5
2019-01-15 10:00:00,92,2535.0,267,705.0,466.0,1954.0,4512.0,27832.25,151.0,815.0,1874.75
2019-01-15 11:00:00,138,2617.0,372,739.0,472.0,2538.0,4386.75,28329.25,211.5,826.0,1995.75
2019-01-15 12:00:00,162,2661.0,404,752.0,476.0,2619.5,4338.0,28820.75,238.25,831.25,2074.0
2019-01-15 13:00:00,157,2670.0,373,763.0,486.0,2271.25,4268.5,29238.75,211.75,832.75,2076.0
2019-01-15 14:00:00,118,2625.0,295,780.0,503.0,1579.75,4224.75,29481.25,156.25,836.25,2028.25
2019-01-15 15:00:00,62,2522.0,189,788.0,524.0,733.75,4225.0,30010.75,91.5,843.0,1958.25
2019-01-15 16:00:00,20,2417.0,54,779.0,547.0,109.75,4276.0,30709.25,30.75,845.75,1925.5
2019-01-15 17:00:00,6,2344.0,0,771.0,580.0,0.0,4350.5,31369.0,0.0,844.0,1910.5
2019-01-15 18:00:00,4,2302.0,0,771.0,619.0,0.0,4680.0,31346.25,0.0,839.0,1879.25
2019-01-15 19:00:00,0,2290.0,0,776.0,652.0,0.0,4759.0,31190.75,0.0,834.5,1868.25
2019-01-15 20:00:00,0,2278.0,0,796.0,677.0,0.0,4831.75,30854.75,0.0,823.5,1853.75
2019-01-15 21:00:00,0,2266.0,0,811.0,699.0,0.0,4893.5,30540.5,0.0,817.75,1857.75
2019-01-15 22:00:00,0,2253.0,0,818.0,721.0,0.0,4895.75,29621.0,0.0,819.5,1827.25
2019-01-15 23:00:00,0,2244.0,0,848.0,744.0,0.0,4846.0,29029.0,0.0,826.5,1765.75
2019-01-16 00:00:00,0,2685.0,0,928.0,762.0,0.0,4647.0,26771.75,0.0,830.0,1858.5
2019-01-16 01:00:00,0,2658.0,0,945.0,769.0,0.0,4561.25,26022.25,0.0,834.0,1869.25
2019-01-16 02:00:00,0,2628.0,0,947.0,755.0,0.0,4432.25,25610.25,0.0,841.0,1886.5
2019-01-16 03:00:00,0,2592.0,0,960.0,731.0,0.0,4335.5,25136.0,0.0,841.0,1886.75
2019-01-16 04:00:00,0,2551.0,0,984.0,712.0,0.0,4370.25,24393.75,0.0,843.75,1942.25
2019-01-16 05:00:00,0,2506.0,0,1001.0,701.0,0.0,4469.25,23475.75,0.0,843.5,2006.75
2019-01-16 06:00:00,0,2431.0,0,1017.0,697.0,0.0,4533.5,22907.0,0.0,848.25,2061.0
2019-01-16 07:00:00,16,2283.0,0,1026.0,698.0,0.0,4598.0,22119.75,1.5,851.75,2146.0
2019-01-16 08:00:00,44,2054.0,3,1046.0,704.0,256.0,4587.25,21747.25,11.0,852.25,2224.25
2019-01-16 09:00:00,90,1775.0,82,1074.0,717.0,1488.5,4608.5,21648.75,31.0,850.0,2299.25
2019-01-16 10:00:00,149,1469.0,216,1088.0,741.0,2896.5,4639.5,21717.0,54.0,850.0,2337.5
2019-01-16 11:00:00,236,1171.0,294,1091.0,767.0,4083.25,4661.25,21862.25,78.25,851.25,2364.0
2019-01-16 12:00:00,273,906.0,329,1089.0,795.0,4621.0,4681.0,22078.25,98.5,851.75,2380.25
2019-01-16 13:00:00,268,668.0,341,1086.0,810.0,4417.0,4686.25,22167.0,102.25,856.0,2383.0
2019-01-16 14:00:00,194,475.0,310,1091.0,811.0,3409.25,4696.0,22058.75,80.0,862.25,2404.0
2019-01-16 15:00:00,98,352.0,198,1103.0,829.0,1715.5,4701.0,21982.25,41.0,866.0,2444.0
2019-01-16 16:00:00,33,312.0,51,1113.0,889.0,249.5,4707.75,22266.0,11.5,869.25,2541.75
2019-01-16 17:00:00,8,334.0,0,1114.0,980.0,0.0,4720.5,23307.5,0.0,877.5,2644.25
2019-01-16 18:00:00,4,377.0,0,1106.0,1060.0,0.0,4734.0,24542.5,0.0,882.5,2698.5
2019-01-16 19:00:00,0,400.0,0,1016.0,1106.0,0.0,4743.75,25791.75,0.0,868.5,2669.0
2019-01-16 20:00:00,0,390.0,0,858.0,1118.0,0.0,4721.75,26896.0,0.0,829.5,2562.25
2019-01-16 21:00:00,0,373.0,0,808.0,1097.0,0.0,4678.5,27984.5,0.0,793.75,2298.0
2019-01-16 22:00:00,0,355.0,0,844.0,1026.0,0.0,4607.75,28311.5,0.0,813.75,2043.75
2019-01-16 23:00:00,0,347.0,0,833.0,906.0,0.0,4613.0,28903.0,0.0,819.0,1885.0
2019-01-17 00:00:00,0,384.0,0,737.0,773.0,0.0,5002.25,28126.25,0.0,802.75,1207.0
2019-01-17 01:00:00,0,372.0,0,703.0,671.0,0.0,5106.25,27954.0,0.0,819.0,1440.75
2019-01-17 02:00:00,0,345.0,0,620.0,575.0,0.0,5193.5,28244.5,0.0,804.5,1540.25
2019-01-17 03:00:00,0,318.0,0,495.0,532.0,0.0,5219.5,28741.5,0.0,776.5,1545.0
2019-01-17 04:00:00,0,295.0,0,386.0,564.0,0.0,5121.75,28757.0,0.0,749.0,1466.25
2019-01-17 05:00:00,0,279.0,0,369.0,610.0,0.0,5059.75,28355.0,0.0,726.25,1411.0
2019-01-17 06:00:00,0,279.0,0,450.0,636.0,0.0,4928.75,28286.0,0.0,737.25,1360.0
2019-01-17 07:00:00,16,297.0,0,542.0,673.0,0.0,4823.75,27706.5,1.5,729.75,1296.75
2019-01-17 08:00:00,44,327.0,2,700.0,720.0,274.5,4792.75,27221.75,31.0,719.75,1178.75
2019-01-17 09:00:00,92,356.0,50,871.0,759.0,1550.0,4747.5,27032.5,87.25,759.75,1110.5
2019-01-17 10:00:00,151,372.0,135,957.0,772.0,2908.5,4668.5,27182.25,121.75,818.5,1270.5
2019-01-17 11:00:00,236,372.0,222,1021.0,768.0,3821.75,4559.75,27404.5,182.5,831.75,1390.0
2019-01-17 12:00:00,265,364.0,282,1064.0,775.0,4083.25,4401.25,27162.0,311.5,838.75,1449.25
2019-01-17 13:00:00,246,380.0,319,1071.0,792.0,3712.5,4309.0,26190.0,456.25,850.0,1746.5
2019-01-17 14:00:00,170,433.0,327,1076.0,808.0,2714.25,4372.25,24781.25,430.5,860.5,1947.5
2019-01-17 15:00:00,86,509.0,243,1084.0,814.0,1257.5,4459.5,23675.25,227.0,865.75,1992.25
2019-01-17 16:00:00,30,574.0,76,1085.0,806.0,170.75,4476.75,23055.75,68.0,866.25,1969.75
2019-01-17 17:00:00,8,649.0,0,1047.0,787.0,0.0,4465.0,23009.5,0.0,864.5,1914.75
2019-01-17 18:00:00,4,767.0,0,1023.0,755.0,0.0,4504.25,23185.25,0.0,864.5,1875.0
2019-01-17 19:00:00,0,889.0,0,1041.0,710.0,0.0,4582.0,23129.5,0.0,860.0,1833.75
2019-01-17 20:00:00,0,962.0,0,1014.0,656.0,0.0,4614.25,22790.5,0.0,854.75,1882.25
2019-01-17 21:00:00,0,1000.0,0,922.0,594.0,0.0,4648.25,22730.0,0.0,843.0,1861.25
2019-01-17 22:00:00,0,1028.0,0,780.0,530.0,0.0,4514.0,22154.0,0.0,823.0,1644.5
2019-01-17 23:00:00,0,1067.0,0,642.0,464.0,0.0,4254.0,21470.0,0.0,753.0,1360.5
2019-01-18 00:00:00,0,1177.0,0,541.0,357.0,0.0,2756.0,20091.25,0.0,526.25,674.5
2019-01-18 01:00:00,0,1144.0,0,364.0,318.0,0.0,2454.0,18773.5,0.0,370.25,459.0
2019-01-18 02:00:00,0,1138.0,0,236.0,270.0,0.0,2383.5,17171.5,0.0,221.0,299.5
2019-01-18 03:00:00,0,1177.0,0,156.0,219.0,0.0,2397.5,15644.25,0.0,111.5,191.25
2019-01-18 04:00:00,0,1253.0,0,98.0,169.0,0.0,2480.5,14025.25,0.0,75.0,123.75
2019-01-18 05:00:00,0,1378.0,0,59.0,122.0,0.0,2528.75,12520.25,0.0,55.75,116.75
2019-01-18 06:00:00,0,1514.0,0,34.0,87.0,0.0,2506.25,11473.75,0.0,62.25,133.5
2019-01-18 07:00:00,7,1599.0,0,20.0,65.0,0.0,2341.0,10758.25,1.75,67.0,192.25
2019-01-18 08:00:00,18,1639.0,7,15.0,52.0,593.25,2044.25,10136.75,216.5,74.75,282.25
2019-01-18 09:00:00,35,1694.0,182,15.0,49.0,3588.5,1732.25,9304.5,730.75,82.75,321.5
2019-01-18 10:00:00,60,1773.0,429,21.0,53.0,6924.25,1452.5,8209.25,1052.5,82.75,262.75
2019-01-18 11:00:00,92,1846.0,633,36.0,57.0,9430.25,1225.5,7053.25,1137.0,91.25,216.0
2019-01-18 12:00:00,114,1864.0,766,65.0,56.0,10463.0,1046.75,6290.0,1075.5,93.75,202.5
2019-01-18 13:00:00,123,1762.0,761,91.0,55.0,9791.5,912.75,5843.5,872.5,90.0,185.25
2019-01-18 14:00:00,104,1558.0,615,98.0,59.0,7359.75,806.75,5577.75,559.75,91.75,187.0
2019-01-18 15:00:00,59,1344.0,386,106.0,67.0,3600.0,740.5,5392.5,264.5,116.5,228.75
2019-01-18 16:00:00,20,1196.0,125,134.0,86.0,526.25,681.25,5647.5,86.0,146.0,276.5
2019-01-18 17:00:00,6,1119.0,1,186.0,122.0,0.0,659.75,6118.0,0.0,168.75,306.75
2019-01-18 18:00:00,4,1062.0,0,255.0,171.0,0.0,631.5,6356.75,0.0,201.0,332.5
2019-01-18 19:00:00,0,977.0,0,319.0,213.0,0.0,643.0,6330.75,0.0,232.25,335.0
2019-01-18 20:00:00,0,855.0,0,364.0,239.0,0.0,652.5,6033.0,0.0,230.5,339.0
2019-01-18 21:00:00,0,729.0,0,393.0,259.0,0.0,669.5,5732.25,0.0,226.0,362.25
2019-01-18 22:00:00,0,621.0,0,417.0,278.0,0.0,697.0,5400.75,0.0,237.0,379.75
2019-01-18 23:00:00,0,525.0,0,447.0,301.0,0.0,729.5,5155.5,0.0,253.0,386.0
2019-01-19 00:00:00,0,425.0,0,431.0,282.0,0.0,906.5,4759.0,0.0,220.0,373.75
2019-01-19 01:00:00,0,334.0,0,440.0,295.0,0.0,959.0,4443.25,0.0,239.25,383.0
2019-01-19 02:00:00,0,264.0,0,454.0,300.0,0.0,966.0,4195.25,0.0,256.25,386.25
2019-01-19 03:00:00,0,214.0,0,467.0,302.0,0.0,966.75,4006.0,0.0,269.5,382.0
2019-01-19 04:00:00,0,168.0,0,456.0,305.0,0.0,1001.75,3898.0,0.0,271.5,388.75
2019-01-19 05:00:00,0,138.0,0,436.0,314.0,0.0,1060.0,3852.0,0.0,295.75,401.5
2019-01-19 06:00:00,0,124.0,0,429.0,326.0,0.0,1133.25,3915.75,0.0,344.25,426.25
2019-01-19 07:00:00,12,115.0,0,429.0,339.0,0.25,1188.0,3978.75,2.0,382.75,453.5
2019-01-19 08:00:00,32,99.0,14,434.0,347.0,674.0,1235.25,4006.5,256.25,378.5,453.5
2019-01-19 09:00:00,74,86.0,293,431.0,331.0,3936.75,1319.0,3899.5,857.25,360.5,429.0
2019-01-19 10:00:00,127,85.0,666,400.0,288.0,7776.0,1383.0,3475.0,1256.75,329.5,389.0
2019-01-19 11:00:00,215,100.0,964,343.0,240.0,10610.5,1390.25,2905.0,1443.5,283.25,344.75
2019-01-19 12:00:00,264,128.0,1108,283.0,199.0,11625.75,1342.0,2421.75,1446.25,248.25,330.5
2019-01-19 13:00:00,266,158.0,1074,243.0,170.0,10726.5,1246.5,2172.75,1253.0,248.5,356.75
2019-01-19 14:00:00,194,190.0,869,226.0,154.0,7993.5,1111.75,2261.75,871.75,270.5,375.25
2019-01-19 15:00:00,102,233.0,557,228.0,155.0,3919.25,979.0,2638.75,442.0,301.75,442.75
2019-01-19 16:00:00,36,298.0,193,249.0,191.0,603.25,906.25,3631.75,147.5,346.75,574.5
2019-01-19 17:00:00,8,380.0,1,276.0,260.0,0.0,910.25,5100.25,0.0,402.75,679.75
2019-01-19 18:00:00,4,459.0,0,298.0,322.0,0.0,928.25,6394.75,0.0,442.25,748.0
2019-01-19 19:00:00,0,512.0,0,301.0,342.0,0.0,956.25,7159.0,0.0,416.5,727.25
2019-01-19 20:00:00,0,541.0,0,279.0,319.0,0.0,978.75,7145.75,0.0,375.25,714.5
2019-01-19 21:00:00,0,560.0,0,240.0,282.0,0.0,965.5,6918.0,0.0,332.25,696.75
2019-01-19 22:00:00,0,582.0,0,199.0,248.0,0.0,906.75,6465.0,0.0,296.75,639.0
2019-01-19 23:00:00,0,602.0,0,164.0,223.0,0.0,806.5,5809.0,0.0,262.25,548.25
2019-01-20 00:00:00,0,634.0,0,157.0,225.0,0.0,581.75,4734.75,0.0,216.25,457.25
2019-01-20 01:00:00,0,608.0,0,142.0,210.0,0.0,470.75,3945.25,0.0,192.25,409.25
2019-01-20 02:00:00,0,562.0,0,138.0,198.0,0.0,361.75,3217.75,0.0,183.25,362.25
2019-01-20 03:00:00,0,502.0,0,135.0,186.0,0.0,257.75,2636.25,0.0,171.25,306.25
2019-01-20 04:00:00,0,439.0,0,132.0,170.0,0.0,181.75,2212.75,0.0,166.5,287.5
2019-01-20 05:00:00,0,386.0,0,128.0,155.0,0.0,154.5,1949.75,0.0,166.25,262.25
2019-01-20 06:00:00,0,330.0,0,123.0,141.0,0.0,142.5,1764.75,0.0,165.75,244.25
2019-01-20 07:00:00,14,264.0,0,118.0,130.0,0.25,127.75,1678.5,2.5,146.75,218.75
2019-01-20 08:00:00,34,196.0,17,114.0,122.0,691.5,128.75,1629.25,372.0,129.0,174.25
2019-01-20 09:00:00,75,138.0,328,106.0,105.0,4213.25,133.75,1481.5,1177.0,119.75,125.5
2019-01-20 10:00:00,133,92.0,747,91.0,76.0,8536.25,146.5,1170.75,1567.25,94.75,89.5
2019-01-20 11:00:00,226,60.0,1100,72.0,50.0,11570.0,161.75,824.25,1677.0,74.0,68.25
2019-01-20 12:00:00,280,46.0,1302,58.0,38.0,12703.5,173.0,596.0,1611.25,64.25,58.75
2019-01-20 13:00:00,277,44.0,1294,54.0,38.0,11609.75,185.25,497.0,1370.5,64.5,69.0
2019-01-20 14:00:00,203,46.0,1075,60.0,46.0,8455.25,196.75,510.5,952.5,69.75,79.5
2019-01-20 15:00:00,110,53.0,702,74.0,63.0,3853.25,205.75,599.5,474.0,73.75,97.25
2019-01-20 16:00:00,38,69.0,261,85.0,91.0,512.75,216.75,853.5,142.5,79.0,121.5
2019-01-20 17:00:00,9,96.0,3,91.0,127.0,0.0,236.25,1263.0,0.0,82.75,139.0
2019-01-20 18:00:00,4,138.0,0,90.0,156.0,0.0,262.75,1623.25,0.0,77.75,133.75
2019-01-20 19:00:00,0,186.0,0,82.0,158.0,0.0,290.5,1758.0,0.0,59.0,92.75
2019-01-20 20:00:00,0,233.0,0,71.0,137.0,0.0,332.75,1671.75,0.0,40.5,56.5
2019-01-20 21:00:00,0,281.0,0,58.0,109.0,0.0,391.5,1591.75,0.0,24.75,30.25
2019-01-20 22:00:00,0,325.0,0,44.0,87.0,0.0,489.25,1548.5,0.0,16.25,19.25
2019-01-20 23:00:00,0,358.0,0,34.0,73.0,0.0,636.5,1580.25,0.0,14.75,18.25
2019-01-21 00:00:00,0,516.0,0,12.0,98.0,0.0,912.25,1808.5,0.0,14.75,23.25
2019-01-21 01:00:00,0,538.0,0,11.0,77.0,0.0,1185.5,1958.75,0.0,18.75,22.75
2019-01-21 02:00:00,0,566.0,0,11.0,59.0,0.0,1530.0,2176.25,0.0,23.75,30.25
2019-01-21 03:00:00,0,596.0,0,11.0,48.0,0.0,1841.0,2451.0,0.0,32.5,39.25
2019-01-21 04:00:00,0,615.0,0,12.0,40.0,0.0,2058.5,2807.25,0.0,49.5,57.0
2019-01-21 05:00:00,0,610.0,0,13.0,34.0,0.0,2173.75,3208.0,0.0,62.5,89.0
2019-01-21 06:00:00,0,578.0,0,14.0,32.0,0.0,2234.5,3699.5,0.0,64.25,125.5
