date,price_AT,price_BE,price_GER,price_NL
2023-05-14 09:00:00,75.9675,54.9,76.1,54.9
2023-05-14 10:00:00,65.49,25.09,61.6075,25.09
2023-05-14 11:00:00,63.4875,13.89,51.735,13.89
2023-05-14 12:00:00,48.2,9.73,41.96,9.7
2023-05-14 13:00:00,34.5675,1.85,34.0575,1.85
2023-05-14 14:00:00,27.12,0.16,33.0775,0.16
2023-05-14 15:00:00,33.7975,1.78,39.3225,1.78
2023-05-14 16:00:00,72.0925,15.92,61.5975,28.66
2023-05-14 17:00:00,87.7125,34.82,90.3625,81.0
2023-05-14 18:00:00,105.01,77.77,110.035,101.18
2023-05-14 19:00:00,114.6925,112.18,123.7425,116.0
2023-05-14 20:00:00,119.2975,120.0,124.8725,126.62
2023-05-14 21:00:00,115.0025,121.71,122.825,127.99
2023-05-14 22:00:00,111.0375,115.11,119.24,119.14
2023-05-14 23:00:00,105.615,103.43,113.8375,107.58
2023-05-15 00:00:00,91.0,108.37,92.775,117.15
2023-05-15 01:00:00,87.2325,96.18,94.175,105.75
2023-05-15 02:00:00,84.9225,90.8,90.71,101.38
2023-05-15 03:00:00,85.18,87.93,85.02,105.25
2023-05-15 04:00:00,85.11,86.53,90.0975,104.12
2023-05-15 05:00:00,99.925,94.92,100.1025,119.92
2023-05-15 06:00:00,113.49,98.76,129.0,109.9
2023-05-15 07:00:00,135.8275,119.17,144.7475,142.86
2023-05-15 08:00:00,137.94,132.23,146.0025,139.94
2023-05-15 09:00:00,117.59,117.21,121.8475,123.7
2023-05-15 10:00:00,106.73,103.92,104.6725,100.28
2023-05-15 11:00:00,101.3725,97.02,100.3175,94.04
2023-05-15 12:00:00,92.9975,92.86,91.3125,89.03
2023-05-15 13:00:00,88.38,87.98,85.0375,90.21
2023-05-15 14:00:00,85.04,84.63,81.6425,88.55
2023-05-15 15:00:00,85.0,73.59,80.6825,87.66
2023-05-15 16:00:00,85.8925,73.22,85.74,87.95
2023-05-15 17:00:00,97.7075,78.02,96.49,90.1
2023-05-15 18:00:00,111.3925,87.53,110.52,90.0
2023-05-15 19:00:00,125.5625,107.97,129.0025,109.93
2023-05-15 20:00:00,131.0,112.88,131.9325,129.2
2023-05-15 21:00:00,119.5425,111.45,121.1275,122.32
2023-05-15 22:00:00,108.9925,105.43,111.2975,109.9
2023-05-15 23:00:00,101.8275,94.16,95.79,93.89
2023-05-16 00:00:00,92.35,78.96,87.965,78.96
2023-05-16 01:00:00,85.015,73.1,80.69,73.1
2023-05-16 02:00:00,77.8325,70.01,79.6,70.01
2023-05-16 03:00:00,72.9275,63.56,79.4425,63.56
2023-05-16 04:00:00,79.2575,65.9,78.58,65.9
2023-05-16 05:00:00,81.1075,72.94,81.3675,74.16
2023-05-16 06:00:00,93.815,90.0,102.7625,98.18
2023-05-16 07:00:00,114.245,114.96,120.5625,114.97
2023-05-16 08:00:00,110.515,119.54,119.8575,119.54
2023-05-16 09:00:00,87.5075,116.3,94.695,96.2
2023-05-16 10:00:00,82.8,82.97,83.3475,81.9
2023-05-16 11:00:00,73.8275,75.11,76.0,70.77
2023-05-16 12:00:00,69.63,76.03,62.31,40.66
2023-05-16 13:00:00,71.8675,58.07,49.91,39.07
2023-05-16 14:00:00,61.9325,35.26,32.175,14.94
2023-05-16 15:00:00,68.975,12.59,32.315,11.05
2023-05-16 16:00:00,72.02,43.23,37.4775,42.78
2023-05-16 17:00:00,80.04,66.24,70.1,72.46
2023-05-16 18:00:00,93.535,86.23,88.385,87.19
2023-05-16 19:00:00,106.3225,105.72,105.9725,104.91
2023-05-16 20:00:00,113.25,114.22,112.7475,117.64
2023-05-16 21:00:00,106.0725,114.42,105.95,120.05
2023-05-16 22:00:00,92.93,109.16,99.01,113.0
2023-05-16 23:00:00,81.07,97.23,86.83,97.23
2023-05-17 00:00:00,81.4975,83.46,85.1375,94.9
2023-05-17 01:00:00,75.435,77.73,81.3475,83.6
2023-05-17 02:00:00,75.49,75.16,77.9725,78.78
2023-05-17 03:00:00,73.5825,70.0,77.2,70.0
2023-05-17 04:00:00,74.08,72.52,75.8875,72.52
2023-05-17 05:00:00,83.55,79.83,87.35,79.83
2023-05-17 06:00:00,101.7225,105.28,103.9175,105.19
2023-05-17 07:00:00,111.61,113.51,117.6625,113.37
2023-05-17 08:00:00,101.0175,120.1,107.8975,105.55
2023-05-17 09:00:00,82.1525,116.89,95.315,83.05
2023-05-17 10:00:00,68.98,82.78,63.515,72.33
2023-05-17 11:00:00,54.185,62.32,49.655,40.0
2023-05-17 12:00:00,44.6575,74.89,49.095,0.0
2023-05-17 13:00:00,47.9825,48.04,20.415,0.0
2023-05-17 14:00:00,38.01,32.66,14.6475,-3.91
2023-05-17 15:00:00,35.3925,18.16,17.8625,6.01
2023-05-17 16:00:00,62.0075,41.18,45.5375,34.67
2023-05-17 17:00:00,81.38,79.09,76.625,79.09
2023-05-17 18:00:00,99.1575,98.46,104.9675,101.59
2023-05-17 19:00:00,109.52,115.68,122.4975,109.9
2023-05-17 20:00:00,124.985,127.77,131.8025,132.91
2023-05-17 21:00:00,116.07,115.84,123.4275,128.15
2023-05-17 22:00:00,108.66,111.0,113.8025,111.0
2023-05-17 23:00:00,101.3125,99.79,106.02,102.49
2023-05-18 00:00:00,95.4475,100.59,96.4925,100.59
2023-05-18 01:00:00,89.6975,86.06,89.61,94.9
2023-05-18 02:00:00,90.66,89.24,87.68,89.24
2023-05-18 03:00:00,84.2375,83.09,89.16,88.92
2023-05-18 04:00:00,86.425,79.42,89.1825,94.38
2023-05-18 05:00:00,87.49,79.71,89.375,98.4
2023-05-18 06:00:00,95.85,80.68,94.6625,98.38
2023-05-18 07:00:00,90.695,91.0,89.83,94.9
2023-05-18 08:00:00,83.6075,90.48,83.7275,90.48
2023-05-18 09:00:00,67.1575,81.26,69.62,81.45
2023-05-18 10:00:00,44.25,72.76,63.28,72.64
2023-05-18 11:00:00,25.9325,65.47,51.865,65.03
2023-05-18 12:00:00,18.88,63.72,33.265,62.87
2023-05-18 13:00:00,18.405,44.16,8.835,43.52
2023-05-18 14:00:00,14.47,29.41,8.2525,29.41
2023-05-18 15:00:00,17.5275,43.08,13.025,43.08
2023-05-18 16:00:00,41.0925,71.56,44.57,71.56
2023-05-18 17:00:00,76.7725,84.16,73.04,84.55
2023-05-18 18:00:00,99.515,98.47,99.8725,102.66
2023-05-18 19:00:00,108.4825,111.92,117.1725,115.44
2023-05-18 20:00:00,117.335,122.51,128.4675,125.81
2023-05-18 21:00:00,118.665,114.23,123.125,116.89
2023-05-18 22:00:00,111.45,109.61,113.505,109.61
2023-05-18 23:00:00,103.91,98.76,107.0025,98.76
2023-05-19 00:00:00,88.5925,93.02,98.02,93.02
2023-05-19 01:00:00,83.0025,83.2,93.265,83.2
2023-05-19 02:00:00,81.745,80.23,92.9925,80.23
2023-05-19 03:00:00,80.395,77.03,91.25,77.03
2023-05-19 04:00:00,82.505,77.56,92.81,83.2
2023-05-19 05:00:00,94.86,89.67,102.3525,97.92
2023-05-19 06:00:00,104.9975,88.7,111.03,107.75
2023-05-19 07:00:00,113.7225,105.48,125.6825,109.32
2023-05-19 08:00:00,105.035,106.0,121.41,106.0
2023-05-19 09:00:00,95.8925,93.29,98.925,93.29
2023-05-19 10:00:00,71.0125,69.43,79.965,69.43
2023-05-19 11:00:00,62.4,59.96,59.745,59.2
2023-05-19 12:00:00,57.0025,60.6,49.285,57.17
2023-05-19 13:00:00,55.41,57.79,43.085,57.79
2023-05-19 14:00:00,50.01,57.93,45.6475,57.93
2023-05-19 15:00:00,53.2625,63.62,61.09,63.62
2023-05-19 16:00:00,69.16,60.64,73.695,70.12
2023-05-19 17:00:00,83.38,76.33,87.235,85.3
2023-05-19 18:00:00,95.77,87.9,99.7525,100.95
2023-05-19 19:00:00,106.405,101.58,113.8775,114.21
2023-05-19 20:00:00,114.1825,103.62,120.045,114.51
2023-05-19 21:00:00,106.145,98.64,106.385,104.22
2023-05-19 22:00:00,99.1275,99.76,101.0,99.79
2023-05-19 23:00:00,88.54,85.78,90.1225,85.78
2023-05-20 00:00:00,72.4775,78.74,85.06,78.74
2023-05-20 01:00:00,67.9975,74.0,77.9975,74.0
2023-05-20 02:00:00,65.0975,68.03,73.555,68.07
2023-05-20 03:00:00,62.9975,62.2,68.945,65.33
2023-05-20 04:00:00,62.9975,61.61,68.4425,64.65
2023-05-20 05:00:00,65.9975,59.37,70.695,64.9
2023-05-20 06:00:00,67.84,62.08,74.2,62.08
2023-05-20 07:00:00,69.1725,62.46,77.535,62.46
2023-05-20 08:00:00,65.9975,59.76,68.5175,59.76
2023-05-20 09:00:00,60.0675,40.04,55.96,40.04
2023-05-20 10:00:00,48.86,7.61,29.58,1.94
2023-05-20 11:00:00,49.8825,6.32,16.3775,-3.91
2023-05-20 12:00:00,20.775,20.12,6.2425,-12.83
2023-05-20 13:00:00,19.3225,10.05,4.455,-9.44
2023-05-20 14:00:00,6.0,0.03,4.075,-0.17
2023-05-20 15:00:00,17.41,0.0,8.9,0.0
2023-05-20 16:00:00,26.7725,1.32,21.055,1.32
2023-05-20 17:00:00,49.11,25.94,54.0925,25.94
2023-05-20 18:00:00,70.0625,53.68,76.535,53.68
2023-05-20 19:00:00,87.295,78.44,90.93,78.44
2023-05-20 20:00:00,91.16,87.69,94.7075,87.69
2023-05-20 21:00:00,89.945,81.06,92.935,81.06
2023-05-20 22:00:00,87.875,78.6,90.22,78.6
2023-05-20 23:00:00,78.4625,73.02,81.0025,73.02
2023-05-21 00:00:00,65.9975,52.2,66.6325,52.2
2023-05-21 01:00:00,59.0025,40.04,59.0,40.04
2023-05-21 02:00:00,56.51,33.88,55.8975,33.88
2023-05-21 03:00:00,54.2275,28.77,53.0625,28.77
2023-05-21 04:00:00,50.3525,29.96,51.74,29.96
2023-05-21 05:00:00,52.51,28.26,52.025,28.25
2023-05-21 06:00:00,49.915,30.8,48.2875,30.79
2023-05-21 07:00:00,46.46,27.55,46.6875,27.55
2023-05-21 08:00:00,40.9325,20.0,44.845,20.0
2023-05-21 09:00:00,29.255,2.14,27.1125,2.14
2023-05-21 10:00:00,18.37,0.0,11.2125,0.0
2023-05-21 11:00:00,10.29,-0.02,2.1875,-3.9
2023-05-21 12:00:00,-2.74,1.03,-3.3425,-76.0
2023-05-21 13:00:00,-14.8825,-19.95,-4.96,-50.0
2023-05-21 14:00:00,-16.0025,-12.31,-8.6375,-58.32
2023-05-21 15:00:00,-6.76,-10.0,-4.7525,-25.67
2023-05-21 16:00:00,12.9725,-0.41,1.1225,-0.41
2023-05-21 17:00:00,38.5775,2.22,26.255,2.22
2023-05-21 18:00:00,68.0625,41.34,65.26,41.34
2023-05-21 19:00:00,82.64,85.49,86.42,85.49
2023-05-21 20:00:00,88.475,90.87,89.4825,90.87
2023-05-21 21:00:00,87.2975,91.0,88.0025,91.0
2023-05-21 22:00:00,83.4875,89.94,75.0625,89.94
2023-05-21 23:00:00,72.8675,83.5,67.4625,83.5
2023-05-22 00:00:00,80.47,88.29,80.7775,88.29
2023-05-22 01:00:00,72.485,80.06,71.6825,80.06
2023-05-22 02:00:00,73.095,78.31,71.685,78.31
2023-05-22 03:00:00,71.2,77.8,70.18,77.8
2023-05-22 04:00:00,72.9975,81.0,74.5875,81.0
2023-05-22 05:00:00,84.92,89.95,86.6325,97.88
2023-05-22 06:00:00,103.4425,99.34,115.46,110.26
2023-05-22 07:00:00,122.07,110.18,129.0025,118.31
2023-05-22 08:00:00,110.955,113.42,115.6625,113.42
2023-05-22 09:00:00,101.9725,106.79,98.42,102.31
2023-05-22 10:00:00,81.1225,95.05,85.7275,86.97
2023-05-22 11:00:00,74.3925,85.1,77.4875,74.24
2023-05-22 12:00:00,69.4175,83.36,63.0025,57.33
2023-05-22 13:00:00,68.07,78.09,59.3175,55.97
2023-05-22 14:00:00,62.1225,68.75,55.5075,67.6
2023-05-22 15:00:00,69.2825,74.23,72.5175,68.25
2023-05-22 16:00:00,81.795,77.34,80.3625,70.8
2023-05-22 17:00:00,100.515,82.64,94.68,78.7
2023-05-22 18:00:00,109.7575,89.51,115.225,90.0
2023-05-22 19:00:00,121.865,101.0,129.8025,105.42
2023-05-22 20:00:00,148.315,108.12,139.3775,119.0
2023-05-22 21:00:00,141.9975,99.51,133.0725,112.8
2023-05-22 22:00:00,113.3625,94.29,118.54,104.24
2023-05-22 23:00:00,92.77,84.8,102.2025,84.48
2023-05-23 00:00:00,92.0,89.45,92.1225,91.14
2023-05-23 01:00:00,81.4,72.01,87.55,77.66
2023-05-23 02:00:00,78.03,69.63,81.83,76.02
2023-05-23 03:00:00,82.3675,60.82,80.0025,68.32
2023-05-23 04:00:00,77.3175,49.38,79.2725,66.97
2023-05-23 05:00:00,88.285,60.21,86.5925,75.78
2023-05-23 06:00:00,104.3625,78.57,104.0275,97.5
2023-05-23 07:00:00,111.2625,98.03,110.98,104.14
2023-05-23 08:00:00,100.7925,101.0,102.9375,101.0
2023-05-23 09:00:00,90.97,92.01,81.0625,90.0
2023-05-23 10:00:00,73.1825,82.45,89.505,61.6
2023-05-23 11:00:00,65.0475,75.98,83.6875,25.0
2023-05-23 12:00:00,59.08,86.03,71.5725,7.1
2023-05-23 13:00:00,56.265,79.98,63.1975,-10.04
2023-05-23 14:00:00,49.7375,50.38,27.235,-20.0
2023-05-23 15:00:00,55.92,29.99,21.735,-15.08
2023-05-23 16:00:00,60.84,41.41,34.6225,-10.0
2023-05-23 17:00:00,80.2675,62.45,54.11,56.54
2023-05-23 18:00:00,86.905,77.76,58.9975,71.8
2023-05-23 19:00:00,96.9975,96.15,76.775,95.88
2023-05-23 20:00:00,106.6325,100.35,109.87,101.58
2023-05-23 21:00:00,100.9475,103.35,103.95,103.2
2023-05-23 22:00:00,94.05,100.54,93.975,100.21
2023-05-23 23:00:00,85.0025,93.78,87.2925,93.78
2023-05-24 00:00:00,83.07,83.0,84.675,83.0
2023-05-24 01:00:00,73.4325,76.09,73.395,76.09
2023-05-24 02:00:00,71.195,75.13,73.85,75.13
2023-05-24 03:00:00,72.455,74.4,74.9475,76.02
2023-05-24 04:00:00,75.4825,75.62,79.86,76.44
2023-05-24 05:00:00,88.9525,79.72,88.4125,85.53
2023-05-24 06:00:00,103.5825,88.6,105.0975,105.58
2023-05-24 07:00:00,114.15,106.86,115.7975,121.47
2023-05-24 08:00:00,110.96,109.66,109.2325,109.66
2023-05-24 09:00:00,99.6375,98.66,95.0825,97.7
2023-05-24 10:00:00,91.6975,85.92,87.58,85.92
2023-05-24 11:00:00,85.7025,81.0,84.41,81.0
2023-05-24 12:00:00,74.2025,80.58,82.7875,80.58
2023-05-24 13:00:00,75.04,76.75,79.035,71.08
2023-05-24 14:00:00,73.41,75.21,73.8975,75.21
2023-05-24 15:00:00,76.215,73.6,81.0275,67.6
2023-05-24 16:00:00,87.635,76.75,87.6675,80.0
2023-05-24 17:00:00,97.9825,77.77,98.1825,78.97
2023-05-24 18:00:00,104.7925,90.21,107.935,109.97
2023-05-24 19:00:00,121.03,115.14,121.6925,136.0
2023-05-24 20:00:00,133.0025,120.65,144.7025,142.0
2023-05-24 21:00:00,124.4525,109.4,133.5975,148.4
2023-05-24 22:00:00,107.125,107.06,113.015,114.64
2023-05-24 23:00:00,97.155,100.22,105.0775,102.96
2023-05-25 00:00:00,87.56,100.1,100.845,102.1
2023-05-25 01:00:00,82.465,90.03,93.645,89.78
2023-05-25 02:00:00,79.505,81.74,91.4525,82.0
2023-05-25 03:00:00,83.2075,74.78,85.75,87.27
2023-05-25 04:00:00,78.37,78.3,90.285,76.8
2023-05-25 05:00:00,87.5975,81.78,95.48,80.1
2023-05-25 06:00:00,101.495,91.23,118.7325,101.2
2023-05-25 07:00:00,113.1275,112.68,130.0825,119.49
2023-05-25 08:00:00,103.3325,104.0,111.1025,104.0
2023-05-25 09:00:00,90.5625,83.35,89.8825,83.35
2023-05-25 10:00:00,72.4675,70.85,74.6175,70.85
2023-05-25 11:00:00,63.0975,55.86,62.9025,45.0
2023-05-25 12:00:00,58.6825,42.15,53.455,32.76
2023-05-25 13:00:00,53.805,23.35,44.305,13.0
2023-05-25 14:00:00,47.9225,21.73,37.135,-3.91
2023-05-25 15:00:00,49.0675,21.37,37.425,-0.13
2023-05-25 16:00:00,60.1575,36.95,48.5025,-3.9
2023-05-25 17:00:00,83.945,68.93,72.42,54.9
2023-05-25 18:00:00,94.7,79.18,95.1525,84.92
2023-05-25 19:00:00,106.51,89.88,116.5675,107.11
2023-05-25 20:00:00,111.9575,105.82,133.7975,121.71
2023-05-25 21:00:00,108.67,100.0,116.3975,107.13
2023-05-25 22:00:00,100.9925,100.45,102.9275,100.47
2023-05-25 23:00:00,88.9475,90.94,91.73,90.94
2023-05-26 00:00:00,83.015,88.11,83.2,88.11
2023-05-26 01:00:00,79.2275,76.4,79.38,76.4
2023-05-26 02:00:00,77.5,74.27,78.66,74.53
2023-05-26 03:00:00,77.83,69.8,77.1775,74.0
2023-05-26 04:00:00,77.7225,68.54,79.89,77.69
2023-05-26 05:00:00,84.725,73.04,86.185,87.44
2023-05-26 06:00:00,96.9775,86.05,102.4775,102.42
2023-05-26 07:00:00,105.7125,98.72,117.8925,103.06
2023-05-26 08:00:00,92.73,100.38,95.2275,95.0
2023-05-26 09:00:00,73.825,82.14,71.79,74.9
2023-05-26 10:00:00,35.635,54.29,42.045,38.54
2023-05-26 11:00:00,19.9275,36.77,26.685,4.02
2023-05-26 12:00:00,15.5275,24.42,11.2475,-3.91
2023-05-26 13:00:00,10.9475,32.31,5.1675,-25.34
2023-05-26 14:00:00,9.1825,5.78,2.4775,-19.9
2023-05-26 15:00:00,11.2225,0.55,1.69,-10.01
2023-05-26 16:00:00,15.5425,20.01,17.715,-3.9
2023-05-26 17:00:00,57.6,52.23,59.91,44.9
2023-05-26 18:00:00,87.6275,72.98,89.0275,80.9
2023-05-26 19:00:00,100.6525,87.9,104.4275,80.49
2023-05-26 20:00:00,111.225,103.15,124.2725,113.98
2023-05-26 21:00:00,101.1175,98.06,107.89,109.46
2023-05-26 22:00:00,95.0,99.5,97.78,99.5
2023-05-26 23:00:00,87.755,92.5,93.9975,92.5
2023-05-27 00:00:00,84.37,89.73,88.8675,89.72
2023-05-27 01:00:00,79.955,83.51,81.85,83.51
2023-05-27 02:00:00,77.805,84.73,81.375,84.73
2023-05-27 03:00:00,76.465,83.27,78.75,86.0
2023-05-27 04:00:00,76.83,78.7,78.01,89.82
2023-05-27 05:00:00,73.755,77.1,76.06,88.62
2023-05-27 06:00:00,75.0,82.7,82.1025,82.7
2023-05-27 07:00:00,71.26,82.99,80.1925,82.99
2023-05-27 08:00:00,57.1,72.61,69.5075,72.61
2023-05-27 09:00:00,43.6625,55.06,50.3775,55.06
2023-05-27 10:00:00,21.2475,16.37,26.1975,16.37
2023-05-27 11:00:00,10.395,1.45,4.2025,1.45
2023-05-27 12:00:00,5.0675,0.0,-1.1075,0.0
2023-05-27 13:00:00,2.9975,4.17,-8.1675,-13.16
2023-05-27 14:00:00,0.0025,0.0,-7.5525,-26.36
2023-05-27 15:00:00,3.0,0.0,-5.1225,-200.0
2023-05-27 16:00:00,11.62,2.26,7.2875,2.26
2023-05-27 17:00:00,36.87,55.08,52.355,55.08
2023-05-27 18:00:00,75.2775,84.85,82.84,84.85
2023-05-27 19:00:00,92.8725,95.4,101.7125,90.67
2023-05-27 20:00:00,102.5275,104.13,122.6925,104.97
2023-05-27 21:00:00,99.98,105.11,118.0075,112.45
2023-05-27 22:00:00,97.77,99.16,108.55,99.96
2023-05-27 23:00:00,91.7075,94.71,98.825,94.71
2023-05-28 00:00:00,60.1675,87.09,74.92,87.09
2023-05-28 01:00:00,51.7175,84.0,75.5475,84.0
2023-05-28 02:00:00,50.0275,81.92,72.1175,81.92
2023-05-28 03:00:00,48.7025,77.87,66.0475,77.87
2023-05-28 04:00:00,47.0525,77.86,66.0175,77.86
2023-05-28 05:00:00,50.06,74.98,58.0375,76.47
2023-05-28 06:00:00,42.89,69.24,46.58,71.82
2023-05-28 07:00:00,40.0025,64.85,39.7225,64.97
2023-05-28 08:00:00,25.6775,37.71,25.255,37.7
2023-05-28 09:00:00,0.41,0.0,-2.42,0.0
2023-05-28 10:00:00,-1.74,0.0,-10.125,-4.89
2023-05-28 11:00:00,-4.5025,-6.83,-4.835,-27.87
2023-05-28 12:00:00,-10.87,14.87,-22.44,-101.6
2023-05-28 13:00:00,-27.3525,-42.0,-23.58,-235.96
2023-05-28 14:00:00,-24.47,-22.74,-23.9,-400.0
2023-05-28 15:00:00,-17.0375,-50.0,-23.345,-162.55
2023-05-28 16:00:00,-2.89,-15.18,-9.34,-23.51
2023-05-28 17:00:00,7.63,-0.06,5.055,-0.06
2023-05-28 18:00:00,43.145,50.0,53.8625,50.0
2023-05-28 19:00:00,68.49,72.9,77.875,72.9
2023-05-28 20:00:00,79.9825,80.7,85.985,80.29
2023-05-28 21:00:00,77.07,78.18,80.635,78.01
2023-05-28 22:00:00,76.9025,74.01,69.3975,73.89
2023-05-28 23:00:00,62.5525,69.5,62.9,69.5
2023-05-29 00:00:00,50.015,59.23,61.0325,59.23
2023-05-29 01:00:00,36.3675,53.9,58.15,53.9
2023-05-29 02:00:00,34.5825,51.82,52.675,51.82
2023-05-29 03:00:00,43.2425,43.81,49.485,48.19
2023-05-29 04:00:00,36.9025,31.86,47.7,53.4
2023-05-29 05:00:00,40.3125,34.91,48.8,62.04
2023-05-29 06:00:00,54.2275,38.02,55.0725,66.3
2023-05-29 07:00:00,56.215,58.71,36.755,58.71
2023-05-29 08:00:00,38.54,29.92,17.2225,29.92
2023-05-29 09:00:00,2.4975,0.01,-1.835,0.0
2023-05-29 10:00:00,-2.9625,-2.1,-5.45,-2.11
2023-05-29 11:00:00,-14.48,-15.0,-15.0325,-40.0
2023-05-29 12:00:00,-13.0575,-51.99,-23.1075,-97.12
2023-05-29 13:00:00,-28.37,-89.86,-25.3925,-161.7
2023-05-29 14:00:00,-27.4625,-90.0,-25.585,-185.86
2023-05-29 15:00:00,-27.6925,-70.86,-23.595,-110.0
2023-05-29 16:00:00,-14.445,-19.22,-14.655,-19.97
2023-05-29 17:00:00,8.67,-5.2,5.21,-9.79
2023-05-29 18:00:00,47.5475,22.29,49.665,17.26
2023-05-29 19:00:00,74.105,72.89,69.4675,72.51
2023-05-29 20:00:00,80.1625,84.59,86.1525,84.41
2023-05-29 21:00:00,79.71,80.33,76.67,85.59
2023-05-29 22:00:00,78.43,79.75,70.2475,80.65
2023-05-29 23:00:00,62.4925,74.24,70.3775,74.2
2023-05-30 00:00:00,68.05,75.02,68.0975,75.02
2023-05-30 01:00:00,59.6775,71.05,60.7775,71.05
2023-05-30 02:00:00,57.2775,68.9,62.2525,68.9
2023-05-30 03:00:00,57.125,52.78,62.7575,68.29
2023-05-30 04:00:00,59.9975,51.06,60.1625,74.1
2023-05-30 05:00:00,79.34,75.91,79.42,84.14
2023-05-30 06:00:00,91.0475,75.47,117.2675,95.19
2023-05-30 07:00:00,98.34,111.67,128.685,115.67
2023-05-30 08:00:00,87.73,108.64,86.94,108.64
2023-05-30 09:00:00,76.36,90.06,83.215,90.06
2023-05-30 10:00:00,59.3975,82.37,64.6625,82.37
2023-05-30 11:00:00,57.0375,70.23,65.05,70.3
2023-05-30 12:00:00,46.76,64.68,45.545,64.7
2023-05-30 13:00:00,44.6,57.56,37.9725,57.58
2023-05-30 14:00:00,37.535,54.9,30.725,56.57
2023-05-30 15:00:00,47.0625,51.89,45.825,61.43
2023-05-30 16:00:00,51.55,53.18,41.8425,69.29
2023-05-30 17:00:00,66.75,79.39,60.33,87.35
2023-05-30 18:00:00,87.63,86.97,89.32,89.35
2023-05-30 19:00:00,101.1575,108.63,108.175,122.66
2023-05-30 20:00:00,110.3175,119.49,123.115,132.1
2023-05-30 21:00:00,106.2375,102.4,107.075,94.55
2023-05-30 22:00:00,95.9325,96.13,93.625,97.17
2023-05-30 23:00:00,84.92,89.65,86.8425,89.65
2023-05-31 00:00:00,80.9275,85.92,85.74,85.92
2023-05-31 01:00:00,76.085,73.41,82.335,81.36
2023-05-31 02:00:00,76.2725,74.2,81.8575,74.2
2023-05-31 03:00:00,76.87,62.64,80.125,78.09
2023-05-31 04:00:00,80.23,61.61,86.515,82.24
2023-05-31 05:00:00,85.985,72.7,92.315,88.92
2023-05-31 06:00:00,99.0525,77.64,109.73,83.98
2023-05-31 07:00:00,108.6325,106.48,114.8,105.5
2023-05-31 08:00:00,90.0175,92.05,105.4125,75.03
2023-05-31 09:00:00,83.505,86.41,81.01,86.41
2023-05-31 10:00:00,66.075,66.92,61.36,66.92
2023-05-31 11:00:00,47.0625,46.55,38.78,46.5
2023-05-31 12:00:00,26.985,12.31,25.115,5.48
2023-05-31 13:00:00,17.32,0.92,7.2475,-3.89
2023-05-31 14:00:00,18.27,0.0,5.5025,-1.27
2023-05-31 15:00:00,25.2275,1.75,5.525,-0.77
2023-05-31 16:00:00,43.6625,22.43,25.9725,20.2
2023-05-31 17:00:00,75.105,66.83,61.37,51.87
2023-05-31 18:00:00,86.52,74.04,82.9625,74.9
2023-05-31 19:00:00,102.55,80.26,109.19,87.0
2023-05-31 20:00:00,109.93,101.46,111.7075,105.5
2023-05-31 21:00:00,101.97,99.4,106.9425,103.08
2023-05-31 22:00:00,89.9075,94.29,99.72,94.29
2023-05-31 23:00:00,80.925,82.9,87.7775,81.9
2023-06-01 00:00:00,76.8425,84.15,78.9825,84.15
2023-06-01 01:00:00,69.025,74.3,75.1,74.3
2023-06-01 02:00:00,66.18,70.1,72.885,70.1
2023-06-01 03:00:00,67.02,65.05,71.535,66.51
2023-06-01 04:00:00,67.8775,67.4,71.4,67.66
2023-06-01 05:00:00,78.1025,75.39,82.015,79.8
2023-06-01 06:00:00,91.8275,88.28,96.495,95.89
2023-06-01 07:00:00,98.9725,101.71,101.54,104.45
2023-06-01 08:00:00,85.9375,99.07,97.64,99.07
2023-06-01 09:00:00,76.8175,87.3,81.2525,87.3
2023-06-01 10:00:00,59.0275,68.19,60.3025,68.19
2023-06-01 11:00:00,43.81,59.92,43.135,59.92
2023-06-01 12:00:00,41.28,44.75,22.7,35.4
2023-06-01 13:00:00,37.3675,9.36,9.285,9.34
2023-06-01 14:00:00,40.6325,3.14,4.9825,2.97
2023-06-01 15:00:00,39.2325,27.71,5.58,0.1
2023-06-01 16:00:00,53.3625,56.79,28.4975,55.6
2023-06-01 17:00:00,70.0125,72.4,63.675,71.99
2023-06-01 18:00:00,83.4225,84.75,84.7575,76.1
2023-06-01 19:00:00,98.905,97.39,109.61,87.94
2023-06-01 20:00:00,111.3725,108.42,110.0675,114.2
2023-06-01 21:00:00,97.985,103.4,106.235,103.43
2023-06-01 22:00:00,90.02,95.41,96.3575,95.41
2023-06-01 23:00:00,82.9325,86.53,85.57,86.53
2023-06-02 00:00:00,81.3875,83.59,85.4325,83.59
2023-06-02 01:00:00,76.4475,79.4,78.77,79.4
2023-06-02 02:00:00,74.725,76.17,75.55,79.5
2023-06-02 03:00:00,73.9125,68.98,75.4125,76.62
2023-06-02 04:00:00,75.9,68.14,74.98,80.1
2023-06-02 05:00:00,83.21,73.29,89.3225,88.74
2023-06-02 06:00:00,96.0475,80.17,109.765,101.5
2023-06-02 07:00:00,102.7175,93.28,124.215,103.34
2023-06-02 08:00:00,93.0425,92.8,107.46,95.9
2023-06-02 09:00:00,84.9975,84.37,79.05,84.37
2023-06-02 10:00:00,73.3375,72.09,78.37,72.09
2023-06-02 11:00:00,63.42,63.15,60.8375,63.15
2023-06-02 12:00:00,50.7025,56.06,52.33,56.06
2023-06-02 13:00:00,32.0975,42.61,32.6175,42.61
2023-06-02 14:00:00,30.0575,36.82,27.2075,36.82
