,load_GER,price_GER,solar_forecastGER,windoffshore_forecastGER,windonshore_forecastGER,date,industrial_demand,year,month,day,hour,weekday
7974,61524.75,39.86,0.0,6198.75,23747.5,2019-11-29 06:00:00,1040.014933899522,2019,11,29,6,4
7975,66901.5,45.08,4.25,6144.25,23147.75,2019-11-29 07:00:00,1023.242991550576,2019,11,29,7,4
7976,68753.5,45.89,574.25,6023.75,22538.25,2019-11-29 08:00:00,1532.7542549100522,2019,11,29,8,4
7977,69327.75,42.69,2172.5,5873.0,21869.5,2019-11-29 09:00:00,1543.2054368890178,2019,11,29,9,4
7978,69966.25,42.42,3781.5,5698.25,21208.5,2019-11-29 10:00:00,1536.4762873119494,2019,11,29,10,4
7979,70645.0,42.29,4771.0,5497.25,20641.75,2019-11-29 11:00:00,1531.7241837143424,2019,11,29,11,4
7980,69788.25,41.65,4930.75,5283.5,20277.75,2019-11-29 12:00:00,1389.6895360551778,2019,11,29,12,4
7981,68366.5,42.22,4218.25,5129.75,19521.5,2019-11-29 13:00:00,1537.9610506535128,2019,11,29,13,4
7982,66890.0,47.91,2711.25,5088.5,17902.5,2019-11-29 14:00:00,1525.490121649735,2019,11,29,14,4
7983,66307.25,51.04,946.0,5081.25,16053.75,2019-11-29 15:00:00,1538.2516001819567,2019,11,29,15,4
7984,66988.75,52.14,43.0,5147.25,14589.25,2019-11-29 16:00:00,1520.0354513307448,2019,11,29,16,4
7985,69173.0,54.05,0.0,5114.0,13599.0,2019-11-29 17:00:00,1010.7240780145146,2019,11,29,17,4
7986,68749.25,55.36,0.0,5041.25,12723.25,2019-11-29 18:00:00,1017.9582722960868,2019,11,29,18,4
7987,66872.25,53.11,0.0,5026.75,11904.25,2019-11-29 19:00:00,1008.3760172245986,2019,11,29,19,4
7988,62906.25,52.01,0.0,4930.75,11144.5,2019-11-29 20:00:00,1035.8750898819846,2019,11,29,20,4
7989,59393.25,46.44,0.0,4775.5,10557.0,2019-11-29 21:00:00,1012.258286443044,2019,11,29,21,4
7990,56943.0,42.24,0.0,4549.25,10129.0,2019-11-29 22:00:00,1036.4274771404416,2019,11,29,22,4
7991,53354.75,39.28,0.0,4279.75,10043.25,2019-11-29 23:00:00,1002.3015620728048,2019,11,29,23,4
7992,51144.0,36.29,0.0,4368.25,10718.5,2019-11-30 00:00:00,1016.1881097777832,2019,11,30,0,5
7993,48607.75,35.96,0.0,4201.25,10361.75,2019-11-30 01:00:00,1017.207234430062,2019,11,30,1,5
7994,47309.0,35.99,0.0,3966.5,10208.0,2019-11-30 02:00:00,1034.038176574648,2019,11,30,2,5
7995,47066.25,35.39,0.0,3690.5,10075.0,2019-11-30 03:00:00,1047.846070290214,2019,11,30,3,5
7996,47357.5,35.39,0.0,3452.5,9883.25,2019-11-30 04:00:00,1048.8573167498332,2019,11,30,4,5
7997,47655.0,36.03,0.0,3193.0,9628.0,2019-11-30 05:00:00,1016.2636744331492,2019,11,30,5,5
7998,49276.25,36.56,0.0,2907.0,9424.5,2019-11-30 06:00:00,1028.577942968302,2019,11,30,6,5
7999,52497.75,39.07,6.25,2714.0,9025.0,2019-11-30 07:00:00,1036.193582589559,2019,11,30,7,5
8000,55791.0,42.29,954.75,2529.25,8345.0,2019-11-30 08:00:00,1045.66406478596,2019,11,30,8,5
8001,58383.25,45.35,3676.5,2353.75,7511.25,2019-11-30 09:00:00,1010.1275863318518,2019,11,30,9,5
8002,59504.25,44.0,6492.5,2165.25,6614.0,2019-11-30 10:00:00,1029.5280779796374,2019,11,30,10,5
8003,60114.0,42.7,8215.75,1971.5,5875.25,2019-11-30 11:00:00,1044.2372606754832,2019,11,30,11,5
8004,59282.0,41.5,8447.0,1827.25,5353.75,2019-11-30 12:00:00,1048.5147963258237,2019,11,30,12,5
8005,57858.5,40.77,7205.25,1712.0,4920.5,2019-11-30 13:00:00,1022.6591185938082,2019,11,30,13,5
8006,56571.0,41.14,4717.0,1616.25,4520.5,2019-11-30 14:00:00,1007.436593332832,2019,11,30,14,5
8007,56388.5,43.02,1708.5,1486.75,4329.75,2019-11-30 15:00:00,1024.4890756254335,2019,11,30,15,5
8008,57714.25,48.99,77.25,1319.0,4403.5,2019-11-30 16:00:00,1039.4417073156314,2019,11,30,16,5
8009,60619.5,52.9,0.0,1094.25,4587.75,2019-11-30 17:00:00,1009.104334747586,2019,11,30,17,5
8010,61041.5,53.1,0.0,858.75,4631.75,2019-11-30 18:00:00,1012.6823733065992,2019,11,30,18,5
8011,59406.75,50.01,0.0,675.5,4592.0,2019-11-30 19:00:00,1006.99286973997,2019,11,30,19,5
8012,56122.5,47.35,0.0,527.5,4509.25,2019-11-30 20:00:00,1024.692492085033,2019,11,30,20,5
8013,53437.75,42.42,0.0,385.25,4461.75,2019-11-30 21:00:00,1006.5168401937498,2019,11,30,21,5
8014,52236.75,41.94,0.0,299.0,4359.0,2019-11-30 22:00:00,1043.8689425013645,2019,11,30,22,5
8015,49252.25,40.13,0.0,238.0,4249.0,2019-11-30 23:00:00,1021.82550744576,2019,11,30,23,5
8016,45426.75,38.55,0.0,407.5,4115.75,2019-12-01 00:00:00,1022.382727180788,2019,12,1,0,6
8017,43289.25,37.07,0.0,426.75,4067.5,2019-12-01 01:00:00,1015.6332885207212,2019,12,1,1,6
8018,42288.25,36.26,0.0,447.25,4197.75,2019-12-01 02:00:00,1046.0157241300244,2019,12,1,2,6
8019,42161.75,35.93,0.0,497.0,4250.5,2019-12-01 03:00:00,1027.2065408627927,2019,12,1,3,6
8020,42410.5,35.86,0.0,569.25,4418.75,2019-12-01 04:00:00,1000.4134853408398,2019,12,1,4,6
8021,42652.25,35.92,0.0,637.75,4598.5,2019-12-01 05:00:00,1037.29188705472,2019,12,1,5,6
8022,43089.5,36.13,0.0,683.75,4817.0,2019-12-01 06:00:00,1040.7231360357669,2019,12,1,6,6
8023,45179.75,37.04,5.0,730.0,4937.25,2019-12-01 07:00:00,1043.1335379446916,2019,12,1,7,6
8024,48053.25,38.74,612.5,757.5,4831.25,2019-12-01 08:00:00,1033.784178455836,2019,12,1,8,6
8025,50974.0,42.12,2309.5,730.25,4499.75,2019-12-01 09:00:00,1002.4704844277176,2019,12,1,9,6
8026,52886.0,44.77,3985.75,769.0,3841.0,2019-12-01 10:00:00,1042.3838620601214,2019,12,1,10,6
8027,54972.0,48.0,4919.5,817.0,3097.0,2019-12-01 11:00:00,1017.985477157348,2019,12,1,11,6
8028,54406.25,48.15,4784.75,857.25,2616.5,2019-12-01 12:00:00,1018.5481325546904,2019,12,1,12,6
8029,52730.0,45.76,3725.75,1009.25,2361.5,2019-12-01 13:00:00,1001.41787262545,2019,12,1,13,6
8030,51607.75,44.7,2164.5,1289.25,2275.25,2019-12-01 14:00:00,1047.100083238348,2019,12,1,14,6
8031,51445.75,44.98,691.25,1684.25,2292.75,2019-12-01 15:00:00,1017.2518594065727,2019,12,1,15,6
8032,53240.5,47.79,30.0,2062.5,2498.0,2019-12-01 16:00:00,1039.7280298295427,2019,12,1,16,6
8033,56808.75,50.45,0.0,2407.75,2709.25,2019-12-01 17:00:00,1043.872454681844,2019,12,1,17,6
8034,57534.5,52.4,0.0,2808.5,2758.25,2019-12-01 18:00:00,1029.9155981285558,2019,12,1,18,6
8035,56291.25,50.64,0.0,3087.75,2808.25,2019-12-01 19:00:00,1033.649544030946,2019,12,1,19,6
8036,54139.5,46.84,0.0,3230.75,2903.25,2019-12-01 20:00:00,1002.9748020551376,2019,12,1,20,6
8037,52430.75,42.92,0.0,3401.0,3097.75,2019-12-01 21:00:00,1008.6478150948698,2019,12,1,21,6
8038,51974.75,39.9,0.0,3675.75,3423.5,2019-12-01 22:00:00,1036.6740673771617,2019,12,1,22,6
8039,48956.5,37.83,0.0,3863.0,3951.0,2019-12-01 23:00:00,1009.6268558395852,2019,12,1,23,6
8040,45068.5,36.03,0.0,4192.5,4165.75,2019-12-02 00:00:00,1034.329644832243,2019,12,2,0,0
8041,43405.5,36.93,0.0,4541.25,5076.5,2019-12-02 01:00:00,1016.9054267524592,2019,12,2,1,0
8042,42801.0,35.4,0.0,4792.0,6116.25,2019-12-02 02:00:00,1023.1893241416584,2019,12,2,2,0
8043,43296.75,34.46,0.0,4901.25,7152.25,2019-12-02 03:00:00,1033.6962413071913,2019,12,2,3,0
8044,44894.5,35.4,0.0,4964.0,8121.75,2019-12-02 04:00:00,1019.1812483953964,2019,12,2,4,0
8045,48859.25,36.3,0.0,5126.25,9025.5,2019-12-02 05:00:00,1041.3517622886118,2019,12,2,5,0
8046,57714.0,44.84,0.0,5301.0,9933.25,2019-12-02 06:00:00,1026.1278062173449,2019,12,2,6,0
8047,64163.5,52.97,2.5,5478.5,10756.5,2019-12-02 07:00:00,1032.728320182901,2019,12,2,7,0
8048,66546.5,54.58,510.25,5665.5,11340.5,2019-12-02 08:00:00,1563.744545012394,2019,12,2,8,0
8049,67019.25,54.09,2354.5,5717.5,11890.5,2019-12-02 09:00:00,1572.7196573529743,2019,12,2,9,0
8050,67824.25,45.9,4468.25,5712.25,12365.0,2019-12-02 10:00:00,1533.582542371771,2019,12,2,10,0
8051,68546.0,43.59,5848.5,5615.75,12919.75,2019-12-02 11:00:00,1513.617723469108,2019,12,2,11,0
8052,68341.0,41.96,6116.0,5492.75,13441.25,2019-12-02 12:00:00,1387.8281963928885,2019,12,2,12,0
8053,67872.5,42.87,5308.5,5314.0,13706.5,2019-12-02 13:00:00,1500.6251806593973,2019,12,2,13,0
8054,67321.5,49.0,3495.5,5022.25,13633.0,2019-12-02 14:00:00,1527.814713898501,2019,12,2,14,0
8055,67024.0,52.95,1219.5,4758.75,13467.0,2019-12-02 15:00:00,1558.9586421197864,2019,12,2,15,0
8056,67494.25,53.93,51.5,4545.75,13193.75,2019-12-02 16:00:00,1520.2107881199945,2019,12,2,16,0
8057,69115.5,57.23,0.0,4197.5,12816.25,2019-12-02 17:00:00,1032.4342918565685,2019,12,2,17,0
8058,68507.25,55.18,0.0,3757.75,12091.75,2019-12-02 18:00:00,1034.748913845527,2019,12,2,18,0
8059,67050.0,55.5,0.0,3211.25,10992.5,2019-12-02 19:00:00,1005.6592713574812,2019,12,2,19,0
8060,63433.25,54.43,0.0,2604.75,9722.75,2019-12-02 20:00:00,1028.314207746312,2019,12,2,20,0
8061,60063.25,49.33,0.0,1998.0,8488.0,2019-12-02 21:00:00,1003.1316581853198,2019,12,2,21,0
8062,57000.5,44.89,0.0,1634.0,7267.25,2019-12-02 22:00:00,1013.4884141561182,2019,12,2,22,0
8063,52740.0,40.58,0.0,1460.25,6428.5,2019-12-02 23:00:00,1019.0149822474432,2019,12,2,23,0
8064,49329.0,40.19,0.0,1135.75,6480.75,2019-12-03 00:00:00,1041.7096036307212,2019,12,3,0,1
8065,47250.0,39.74,0.0,1158.0,5780.75,2019-12-03 01:00:00,1018.2247213156976,2019,12,3,1,1
8066,46419.25,39.5,0.0,1251.0,5460.0,2019-12-03 02:00:00,1019.7649867564376,2019,12,3,2,1
8067,46847.25,38.5,0.0,1360.75,5156.25,2019-12-03 03:00:00,1002.9976435808984,2019,12,3,3,1
8068,48125.5,39.49,0.0,1526.25,4851.0,2019-12-03 04:00:00,1005.7047134834032,2019,12,3,4,1
8069,51617.25,42.81,0.0,1685.5,4662.5,2019-12-03 05:00:00,1028.9632076018236,2019,12,3,5,1
8070,59753.5,55.07,0.0,1793.25,4615.0,2019-12-03 06:00:00,1036.547522788249,2019,12,3,6,1
8071,65864.5,67.28,1.75,1982.25,4606.25,2019-12-03 07:00:00,1040.5987149994633,2019,12,3,7,1
8072,67299.0,76.47,444.5,2239.25,4758.25,2019-12-03 08:00:00,1524.0623279820452,2019,12,3,8,1
8073,67641.75,71.0,2126.0,2585.5,5021.0,2019-12-03 09:00:00,1533.3045133029273,2019,12,3,9,1
8074,68133.25,60.49,4140.0,3116.5,5283.0,2019-12-03 10:00:00,1546.5157301706374,2019,12,3,10,1
8075,68737.5,59.31,5409.75,3820.5,5597.0,2019-12-03 11:00:00,1555.4134492146438,2019,12,3,11,1
8076,68369.25,55.24,5669.75,4476.0,6020.0,2019-12-03 12:00:00,1407.2572586947954,2019,12,3,12,1
8077,67887.75,54.5,4916.5,4906.0,6551.25,2019-12-03 13:00:00,1552.3746014491094,2019,12,3,13,1
8078,67159.5,56.86,3226.25,5086.5,7267.5,2019-12-03 14:00:00,1540.3517000589982,2019,12,3,14,1
8079,66742.0,57.9,1146.0,5226.75,8149.75,2019-12-03 15:00:00,1513.8880375915635,2019,12,3,15,1
8080,67414.75,60.0,47.5,5258.0,9142.75,2019-12-03 16:00:00,1524.1995718581218,2019,12,3,16,1
8081,69129.25,61.8,0.0,5183.25,10119.75,2019-12-03 17:00:00,1028.6046560234952,2019,12,3,17,1
8082,68565.0,49.76,0.0,5067.75,10976.5,2019-12-03 18:00:00,1005.631128192426,2019,12,3,18,1
8083,66947.0,47.32,0.0,4941.0,11623.0,2019-12-03 19:00:00,1044.8367194977577,2019,12,3,19,1
8084,63419.25,42.32,0.0,4878.25,12030.75,2019-12-03 20:00:00,1024.7542555835134,2019,12,3,20,1
8085,60199.0,40.67,0.0,4867.5,12271.25,2019-12-03 21:00:00,1019.0751513172464,2019,12,3,21,1
8086,57223.0,39.27,0.0,4802.25,12168.5,2019-12-03 22:00:00,1001.4991388784706,2019,12,3,22,1
8087,52985.5,37.05,0.0,4650.75,11966.0,2019-12-03 23:00:00,1024.8981221912525,2019,12,3,23,1
8088,49362.5,35.0,0.0,4335.25,11911.0,2019-12-04 00:00:00,1005.1817982527804,2019,12,4,0,2
8089,47387.25,35.0,0.0,4195.0,11345.0,2019-12-04 01:00:00,1000.5791629550891,2019,12,4,1,2
8090,46666.25,35.24,0.0,4090.25,10797.75,2019-12-04 02:00:00,1000.5050616678848,2019,12,4,2,2
8091,47053.5,35.58,0.0,3973.0,10052.5,2019-12-04 03:00:00,1002.4164358658364,2019,12,4,3,2
8092,48097.25,36.87,0.0,3875.25,9390.25,2019-12-04 04:00:00,1016.2282430827224,2019,12,4,4,2
8093,51439.5,37.51,0.0,3830.75,8877.75,2019-12-04 05:00:00,1046.8953911786589,2019,12,4,5,2
8094,59210.25,42.69,0.0,3821.25,8534.5,2019-12-04 06:00:00,1017.7558251833336,2019,12,4,6,2
8095,65801.25,53.4,3.0,3686.25,8212.5,2019-12-04 07:00:00,1033.657116893623,2019,12,4,7,2
8096,67750.25,54.76,1004.5,3852.25,7695.75,2019-12-04 08:00:00,1530.2774561390668,2019,12,4,8,2
8097,67791.25,51.47,4361.0,4153.25,6977.0,2019-12-04 09:00:00,1556.6310759124922,2019,12,4,9,2
8098,68373.5,46.34,7927.5,4440.0,6288.5,2019-12-04 10:00:00,1561.289699408204,2019,12,4,10,2
8099,68948.0,44.99,10363.25,4633.75,5600.75,2019-12-04 11:00:00,1533.35894638443,2019,12,4,11,2
8100,67876.25,43.81,11037.75,4723.5,4975.25,2019-12-04 12:00:00,1377.2174292252373,2019,12,4,12,2
8101,67626.75,47.99,9684.0,4660.25,4432.75,2019-12-04 13:00:00,1525.2105793565934,2019,12,4,13,2
8102,66769.0,55.01,6421.75,4413.0,4160.25,2019-12-04 14:00:00,1514.6206916321282,2019,12,4,14,2
8103,66054.25,58.3,2308.5,4145.75,4266.0,2019-12-04 15:00:00,1505.5934496453478,2019,12,4,15,2
8104,66991.75,62.69,94.75,3997.75,4699.0,2019-12-04 16:00:00,1536.384803255246,2019,12,4,16,2
8105,68892.5,70.6,0.0,3831.75,5219.25,2019-12-04 17:00:00,1046.00347352153,2019,12,4,17,2
8106,68459.0,60.06,0.0,3720.0,5558.0,2019-12-04 18:00:00,1027.1425141861528,2019,12,4,18,2
8107,66975.5,60.1,0.0,3674.75,5621.75,2019-12-04 19:00:00,1029.2877102462655,2019,12,4,19,2
8108,63473.75,52.93,0.0,3677.75,5381.5,2019-12-04 20:00:00,1024.589178736527,2019,12,4,20,2
8109,60188.5,49.5,0.0,3678.25,5061.0,2019-12-04 21:00:00,1032.5538251059002,2019,12,4,21,2
8110,57406.75,41.7,0.0,3734.0,4831.75,2019-12-04 22:00:00,1038.0421492589808,2019,12,4,22,2
8111,53172.5,39.1,0.0,3900.0,4726.0,2019-12-04 23:00:00,1010.695869551685,2019,12,4,23,2
8112,50968.5,36.16,0.0,4503.5,5125.75,2019-12-05 00:00:00,1027.1423514923051,2019,12,5,0,3
8113,48738.0,35.73,0.0,4539.0,5155.25,2019-12-05 01:00:00,1013.1255328703236,2019,12,5,1,3
8114,47823.5,35.86,0.0,4459.5,5274.75,2019-12-05 02:00:00,1002.845836725993,2019,12,5,2,3
8115,48186.0,35.75,0.0,4372.75,5366.25,2019-12-05 03:00:00,1014.4516176344938,2019,12,5,3,3
8116,49300.25,35.56,0.0,4375.0,5512.75,2019-12-05 04:00:00,1042.6613002779582,2019,12,5,4,3
8117,52649.0,36.14,0.0,4444.0,5764.0,2019-12-05 05:00:00,1017.677129145834,2019,12,5,5,3
8118,60508.75,42.22,0.0,4547.5,6088.5,2019-12-05 06:00:00,1019.2427114001218,2019,12,5,6,3
8119,66711.75,59.59,2.0,4665.0,6449.0,2019-12-05 07:00:00,1004.7690234428774,2019,12,5,7,3
8120,68505.0,58.29,1154.25,4980.5,6564.5,2019-12-05 08:00:00,1526.315693180924,2019,12,5,8,3
8121,68932.0,51.23,4881.0,5212.25,6751.75,2019-12-05 09:00:00,1507.907503144341,2019,12,5,9,3
8122,69568.75,46.15,8826.5,5418.5,6747.5,2019-12-05 10:00:00,1533.7369853238345,2019,12,5,10,3
8123,70316.25,41.87,11273.5,5621.0,6547.25,2019-12-05 11:00:00,1539.3292067702505,2019,12,5,11,3
8124,69856.25,41.61,11727.25,5808.5,6541.5,2019-12-05 12:00:00,1392.4939114734184,2019,12,5,12,3
8125,69356.25,41.52,10023.25,5949.5,6943.25,2019-12-05 13:00:00,1509.8062492220347,2019,12,5,13,3
8126,68432.0,46.95,6409.25,6090.75,7989.5,2019-12-05 14:00:00,1532.1097270044024,2019,12,5,14,3
8127,68051.25,50.41,2157.25,6218.75,9445.0,2019-12-05 15:00:00,1548.2261458823418,2019,12,5,15,3
8128,68730.5,51.47,62.25,6366.0,11277.5,2019-12-05 16:00:00,1528.7431779061928,2019,12,5,16,3
8129,70541.5,46.63,0.0,6359.0,13498.75,2019-12-05 17:00:00,1042.675429118634,2019,12,5,17,3
8130,70130.25,43.44,0.0,6358.25,15607.0,2019-12-05 18:00:00,1023.297438007258,2019,12,5,18,3
8131,68527.25,38.15,0.0,6370.25,17583.75,2019-12-05 19:00:00,1026.5475053258417,2019,12,5,19,3
8132,64900.75,36.24,0.0,6333.25,19179.75,2019-12-05 20:00:00,1047.9542024734567,2019,12,5,20,3
8133,61638.5,34.89,0.0,6216.75,20698.75,2019-12-05 21:00:00,1030.7008627886378,2019,12,5,21,3
8134,59002.25,32.79,0.0,6106.5,21843.5,2019-12-05 22:00:00,1020.2990447761856,2019,12,5,22,3
8135,54655.0,24.94,0.0,6044.5,23074.75,2019-12-05 23:00:00,1011.8539942744494,2019,12,5,23,3
8136,51800.0,25.18,0.0,5953.5,24492.25,2019-12-06 00:00:00,1013.4119588793628,2019,12,6,0,4
8137,49500.25,25.03,0.0,5839.75,25681.25,2019-12-06 01:00:00,1031.9656475032884,2019,12,6,1,4
8138,48510.75,18.77,0.0,5858.0,26906.0,2019-12-06 02:00:00,1020.3617514254254,2019,12,6,2,4
8139,48822.5,13.6,0.0,5961.25,27713.0,2019-12-06 03:00:00,1011.8273587911276,2019,12,6,3,4
8140,50188.5,19.14,0.0,6109.25,28230.25,2019-12-06 04:00:00,1014.4082239025068,2019,12,6,4,4
8141,53508.0,25.16,0.0,6206.0,28568.25,2019-12-06 05:00:00,1019.8342486556436,2019,12,6,5,4
8142,61150.0,30.67,0.0,6247.25,29286.0,2019-12-06 06:00:00,1039.8199529764593,2019,12,6,6,4
8143,67228.0,38.86,1.75,6293.0,29581.0,2019-12-06 07:00:00,1048.4618536339108,2019,12,6,7,4
8144,69359.5,40.25,859.5,6321.25,29768.75,2019-12-06 08:00:00,1550.941788124027,2019,12,6,8,4
8145,69793.75,37.96,3423.25,6346.0,29788.75,2019-12-06 09:00:00,1555.4102992388353,2019,12,6,9,4
8146,70394.5,38.92,5981.0,6403.75,29718.75,2019-12-06 10:00:00,1555.3028861420398,2019,12,6,10,4
8147,70972.0,38.9,7425.5,6422.5,29439.0,2019-12-06 11:00:00,1554.3969463584767,2019,12,6,11,4
8148,70157.75,37.08,7491.5,6423.75,29267.0,2019-12-06 12:00:00,1378.7767116277237,2019,12,6,12,4
8149,68963.75,37.79,6197.25,6426.25,29375.25,2019-12-06 13:00:00,1564.2625383849927,2019,12,6,13,4
8150,67694.5,37.6,3856.75,6428.5,29978.25,2019-12-06 14:00:00,1533.5302143880017,2019,12,6,14,4
8151,67297.0,35.36,1291.5,6425.5,30716.5,2019-12-06 15:00:00,1503.5121581483008,2019,12,6,15,4
8152,68374.25,39.4,40.5,6429.25,31479.5,2019-12-06 16:00:00,1521.6616535795956,2019,12,6,16,4
8153,70183.0,40.07,0.0,6441.0,32189.25,2019-12-06 17:00:00,1026.8989189117483,2019,12,6,17,4
8154,69447.0,37.8,0.0,6428.25,32763.75,2019-12-06 18:00:00,1033.4407365550992,2019,12,6,18,4
8155,67397.5,32.82,0.0,6380.5,33172.0,2019-12-06 19:00:00,1013.3846177592806,2019,12,6,19,4
8156,63398.25,28.09,0.0,6270.75,33419.0,2019-12-06 20:00:00,1017.802914635922,2019,12,6,20,4
8157,60116.5,26.03,0.0,6062.5,33526.25,2019-12-06 21:00:00,1003.4824120493892,2019,12,6,21,4
8158,57748.0,25.81,0.0,5864.25,33064.25,2019-12-06 22:00:00,1017.8085201814848,2019,12,6,22,4
8159,53666.75,16.1,0.0,5688.75,32798.75,2019-12-06 23:00:00,1011.0382459278012,2019,12,6,23,4
8160,52197.5,14.55,0.0,5888.0,33228.75,2019-12-07 00:00:00,1006.1851529409658,2019,12,7,0,5
8161,49510.75,4.16,0.0,6031.25,32790.0,2019-12-07 01:00:00,1015.6792838190856,2019,12,7,1,5
8162,48162.0,0.06,0.0,6204.25,32641.5,2019-12-07 02:00:00,1016.8767089118276,2019,12,7,2,5
8163,47846.25,-4.97,0.0,6307.5,32512.0,2019-12-07 03:00:00,1036.6987008897545,2019,12,7,3,5
8164,48191.25,-7.17,0.0,6331.25,32518.5,2019-12-07 04:00:00,1009.8001151449748,2019,12,7,4,5
8165,48289.5,0.07,0.0,6238.25,32272.0,2019-12-07 05:00:00,1031.5254156131718,2019,12,7,5,5
8166,50069.0,-2.44,0.0,6196.25,32186.75,2019-12-07 06:00:00,1031.4079460937576,2019,12,7,6,5
8167,53493.25,25.63,0.5,6058.25,31476.0,2019-12-07 07:00:00,1027.8801927911356,2019,12,7,7,5
8168,56794.5,27.39,236.25,5891.75,30387.75,2019-12-07 08:00:00,1041.30452317469,2019,12,7,8,5
8169,59352.75,34.18,1117.0,5734.0,29180.0,2019-12-07 09:00:00,1019.5168856876056,2019,12,7,9,5
8170,60206.0,33.57,2208.75,5683.75,28425.5,2019-12-07 10:00:00,1012.5400862767448,2019,12,7,10,5
8171,60814.75,36.5,2922.0,5630.75,27869.25,2019-12-07 11:00:00,1032.8830944658594,2019,12,7,11,5
8172,59993.25,35.01,3085.25,5535.25,27279.0,2019-12-07 12:00:00,1042.872133572582,2019,12,7,12,5
8173,58788.0,33.07,2659.75,5512.75,26685.0,2019-12-07 13:00:00,1008.3946999724072,2019,12,7,13,5
8174,57797.0,35.37,1682.5,5476.0,26066.0,2019-12-07 14:00:00,1036.8709169039569,2019,12,7,14,5
8175,57662.25,38.03,568.25,5356.75,25298.25,2019-12-07 15:00:00,1017.659310892636,2019,12,7,15,5
8176,59377.0,39.04,23.5,5089.5,24583.75,2019-12-07 16:00:00,1041.3984926163462,2019,12,7,16,5
8177,62179.0,41.29,0.0,4717.25,24085.5,2019-12-07 17:00:00,1022.3720727696444,2019,12,7,17,5
8178,62461.0,42.68,0.0,4551.25,23625.25,2019-12-07 18:00:00,1040.7179630799055,2019,12,7,18,5
8179,60830.75,39.97,0.0,4806.75,23198.0,2019-12-07 19:00:00,1035.8034255686782,2019,12,7,19,5
8180,56826.25,35.17,0.0,5325.5,23033.0,2019-12-07 20:00:00,1032.2433517447578,2019,12,7,20,5
8181,54382.75,34.21,0.0,5762.5,23026.25,2019-12-07 21:00:00,1015.9867785798202,2019,12,7,21,5
8182,53393.25,33.81,0.0,6141.75,22948.5,2019-12-07 22:00:00,1015.0954725454492,2019,12,7,22,5
8183,50653.5,28.72,0.0,6340.0,23431.75,2019-12-07 23:00:00,1001.32631724838,2019,12,7,23,5
8184,44507.5,1.34,0.0,6152.0,25375.0,2019-12-08 00:00:00,1018.0291908556718,2019,12,8,0,6
8185,42526.25,-0.26,0.0,6108.25,25912.75,2019-12-08 01:00:00,1042.257740128881,2019,12,8,1,6
8186,41623.0,-11.71,0.0,6110.0,26903.25,2019-12-08 02:00:00,1046.805897136573,2019,12,8,2,6
8187,41511.5,-14.72,0.0,6147.0,27745.25,2019-12-08 03:00:00,1038.7076154055726,2019,12,8,3,6
8188,41803.5,-39.98,0.0,6195.0,28825.0,2019-12-08 04:00:00,1035.170530552488,2019,12,8,4,6
8189,42050.25,-49.91,0.0,6175.5,30113.0,2019-12-08 05:00:00,1001.0130850596594,2019,12,8,5,6
8190,42353.0,-50.43,0.0,5941.75,31848.5,2019-12-08 06:00:00,1033.6996747745711,2019,12,8,6,6
8191,44549.0,-49.95,0.75,5699.0,33392.25,2019-12-08 07:00:00,1031.530788559845,2019,12,8,7,6
8192,47520.25,-49.91,550.5,5656.5,34887.5,2019-12-08 08:00:00,1029.5450552636717,2019,12,8,8,6
8193,50992.25,-49.92,2071.5,5721.5,36010.0,2019-12-08 09:00:00,1002.0083488423832,2019,12,8,9,6
8194,53294.5,-49.98,3614.5,5934.0,36787.75,2019-12-08 10:00:00,1023.49580489765,2019,12,8,10,6
8195,55453.0,-35.34,4447.75,6109.75,37004.25,2019-12-08 11:00:00,1035.198443915253,2019,12,8,11,6
8196,55094.5,-22.41,4326.0,6185.5,36780.0,2019-12-08 12:00:00,1011.8875824829588,2019,12,8,12,6
8197,53418.0,-2.01,3355.25,6182.25,36397.5,2019-12-08 13:00:00,1034.252618870699,2019,12,8,13,6
8198,52471.0,-0.08,2024.0,6210.75,35817.25,2019-12-08 14:00:00,1011.3454396682954,2019,12,8,14,6
8199,52403.25,0.35,678.25,6230.5,35176.75,2019-12-08 15:00:00,1019.2176121627758,2019,12,8,15,6
8200,54231.0,4.13,25.0,6245.0,34488.0,2019-12-08 16:00:00,1031.7378837009594,2019,12,8,16,6
8201,57030.75,15.23,0.0,6243.0,33847.5,2019-12-08 17:00:00,1006.5114648385372,2019,12,8,17,6
8202,57543.0,14.0,0.0,6243.25,33247.5,2019-12-08 18:00:00,1020.0937955548452,2019,12,8,18,6
8203,56420.5,12.08,0.0,6240.75,32791.5,2019-12-08 19:00:00,1006.2037492814544,2019,12,8,19,6
8204,54086.75,0.44,0.0,6238.25,32656.5,2019-12-08 20:00:00,1001.021757065958,2019,12,8,20,6
8205,52473.75,0.07,0.0,6245.0,32683.0,2019-12-08 21:00:00,1037.121230128203,2019,12,8,21,6
8206,51956.75,0.49,0.0,6262.5,32705.75,2019-12-08 22:00:00,1024.4071599480908,2019,12,8,22,6
8207,49068.0,-14.72,0.0,6252.0,33158.0,2019-12-08 23:00:00,1016.281369820768,2019,12,8,23,6
8208,46579.0,-11.1,0.0,6166.5,32063.75,2019-12-09 00:00:00,1007.9337724898268,2019,12,9,0,0
8209,44896.0,-15.1,0.0,6171.0,32484.75,2019-12-09 01:00:00,1022.346501030302,2019,12,9,1,0
