,1,2,3,4,5,6,7,8,9,10
6371,50.5,50.5,50.5,48.92,54.25,48.92,48.92,338.56,50.5,71.4375
6372,48.76,48.76,48.76,43.94,23.57,43.94,43.94,318.16,48.76,51.815
6373,48.27,48.27,48.27,41.33,0.12,41.33,41.33,295.3,48.27,35.8475
6374,47.27,47.27,47.27,43.58,0.08,43.58,43.58,324.92,47.27,34.2475
6375,48.36,48.36,48.36,43.46,10.05,43.46,43.46,330.76,48.36,56.08
6376,53.92,53.92,53.92,42.18,53.17,42.18,42.18,372.14,53.92,75.4825
6377,53.97,53.97,53.97,54.93,59.79,54.93,54.93,422.09,53.97,90.785
6378,55.58,55.58,55.58,56.43,92.01,56.43,56.43,460.13,55.58,122.855
6379,64.98,64.98,64.98,60.8,97.86,60.8,60.8,473.02,64.98,144.9875
6380,53.1,53.1,53.1,53.01,92.16,53.01,53.01,435.61,53.1,130.1725
6381,49.21,49.21,49.21,49.89,67.47,49.89,49.89,395.48,49.21,117.0575
6382,42.85,42.85,42.85,39.02,68.61,39.02,39.02,381.86,42.85,104.4975
6383,35.79,35.79,35.79,32.45,57.41,32.45,32.45,360.93,35.79,100.21
6384,36.35,36.35,36.35,29.95,63.36,29.95,29.95,377.94,36.35,98.27
6385,35.44,35.44,35.44,28.44,57.82,28.44,28.44,344.12,35.44,96.1475
6386,35.24,35.24,35.24,26.47,57.83,26.47,26.47,312.03,35.24,92.1925
6387,35.43,35.43,35.43,22.26,60.45,22.26,22.26,307.23,35.43,90.1725
6388,36.33,36.33,36.33,19.08,67.86,19.08,19.08,306.29,36.33,91.215
6389,38.95,38.95,38.95,26.55,87.85,26.55,26.55,312.74,38.95,91.1
6390,55.98,55.98,55.98,39.18,150.1,39.18,39.18,345.2,55.98,96.35
6391,65.17,65.17,65.17,49.97,170.95,49.97,49.97,371.78,65.17,98.62
6392,65.19,65.19,65.19,51.46,176.95,51.46,51.46,370.66,65.19,91.19
6393,53.04,53.04,53.04,36.45,149.57,36.45,36.45,375.15,53.04,69.5725
6394,52.95,52.95,52.95,33.01,137.54,33.01,33.01,369.93,52.95,43.1
6395,50.9,50.9,50.9,29.84,107.01,29.84,29.84,363.49,50.9,8.0025
6396,49.15,49.15,49.15,31.35,89.26,31.35,31.35,330.0,49.15,-0.27
6397,46.99,46.99,46.99,31.42,87.14,31.42,31.42,298.29,46.99,-0.56
6398,45.74,45.74,45.74,35.79,82.1,35.79,35.79,299.0,45.74,-0.6025
6399,46.82,46.82,46.82,37.43,82.94,37.43,37.43,317.11,46.82,4.35
6400,49.77,49.77,49.77,39.76,88.23,39.76,39.76,357.0,49.77,35.9975
6401,54.96,54.96,54.96,46.84,119.23,46.84,46.84,374.47,54.96,93.4875
6402,60.2,60.2,60.2,53.93,166.3,53.93,53.93,409.63,60.2,119.645
6403,54.19,54.19,54.19,67.57,181.21,67.57,67.57,427.76,54.19,137.1
6404,51.18,51.18,51.18,54.94,148.84,54.94,54.94,407.68,51.18,132.52
6405,46.41,46.41,46.41,47.63,109.54,47.63,47.63,371.55,46.41,118.0425
6406,37.58,37.58,37.58,42.01,90.43,42.01,42.01,362.73,37.58,89.4775
6407,34.72,34.72,34.72,35.09,83.03,35.09,35.09,314.97,34.72,72.195
6408,34.31,34.31,34.31,33.34,99.59,33.34,33.34,268.66,34.31,57.4725
6409,33.17,33.17,33.17,31.92,103.67,31.92,31.92,230.0,33.17,48.34
6410,33.0,33.0,33.0,29.03,102.09,29.03,29.03,215.24,33.0,47.285
6411,34.25,34.25,34.25,27.2,102.01,27.2,27.2,215.16,34.25,45.1
6412,34.9,34.9,34.9,28.26,107.61,28.26,28.26,194.4,34.9,47.2325
6413,36.5,36.5,36.5,30.1,99.49,30.1,30.1,197.6,36.5,77.62
6414,50.91,50.91,50.91,41.74,107.5,41.74,41.74,228.14,50.91,120.7875
6415,56.97,56.97,56.97,51.93,116.34,51.93,51.93,239.9,56.97,133.945
6416,62.08,62.08,62.08,56.48,128.58,56.48,56.48,278.74,62.08,121.3225
6417,56.64,56.64,56.64,52.95,123.21,52.95,52.95,291.6,56.64,92.81
6418,51.67,51.67,51.67,48.17,109.42,48.17,48.17,271.97,51.67,77.8575
6419,50.98,50.98,50.98,47.27,102.62,47.27,47.27,277.0,50.98,64.0025
6420,49.8,49.8,49.8,46.23,94.09,46.23,46.23,266.48,49.8,58.7125
6421,50.24,50.24,50.24,41.07,97.04,41.07,41.07,238.34,50.24,48.3025
6422,50.02,50.02,50.02,35.76,100.75,35.76,35.76,211.34,50.02,47.1575
6423,49.95,49.95,49.95,34.43,112.07,34.43,34.43,218.59,49.95,75.7075
6424,48.48,48.48,48.48,35.1,125.99,35.1,35.1,266.2,48.48,85.53
6425,49.99,49.99,49.99,45.72,162.78,45.72,45.72,328.13,49.99,125.005
6426,54.19,54.19,54.19,50.94,177.96,50.94,50.94,380.09,54.19,175.175
6427,59.66,59.66,59.66,53.1,208.01,53.1,53.1,412.03,59.66,253.5125
6428,51.74,51.74,51.74,51.21,188.17,51.21,51.21,393.92,51.74,237.505
6429,47.68,47.68,47.68,46.03,169.9,46.03,46.03,369.97,47.68,161.9525
6430,39.69,39.69,39.69,39.82,164.91,39.82,39.82,348.17,39.69,111.935
6431,35.05,35.05,35.05,35.12,158.3,35.12,35.12,294.43,35.05,106.025
6432,34.18,34.18,34.18,34.01,145.28,34.01,34.01,248.77,34.18,113.18
6433,32.92,32.92,32.92,30.71,124.95,30.71,30.71,179.85,32.92,107.7825
6434,31.8,31.8,31.8,28.03,113.46,28.03,28.03,156.84,31.8,105.38
6435,31.55,31.55,31.55,26.39,106.11,26.39,26.39,121.24,31.55,105.155
6436,32.12,32.12,32.12,25.94,105.09,25.94,25.94,98.22,32.12,105.345
6437,34.9,34.9,34.9,27.17,104.68,27.17,27.17,155.92,34.9,114.96
6438,46.21,46.21,46.21,28.97,111.96,28.97,28.97,244.59,46.21,158.77
6439,50.29,50.29,50.29,31.98,113.09,31.98,31.98,333.89,50.29,244.085
6440,51.51,51.51,51.51,36.72,117.81,36.72,36.72,329.99,51.51,178.0975
6441,50.52,50.52,50.52,41.22,115.34,41.22,41.22,291.5,50.52,133.6875
6442,49.84,49.84,49.84,39.4,112.11,39.4,39.4,259.75,49.84,111.34
6443,48.93,48.93,48.93,38.13,106.31,38.13,38.13,217.48,48.93,98.8275
6444,47.35,47.35,47.35,34.08,102.98,34.08,34.08,162.98,47.35,94.1575
6445,46.6,46.6,46.6,32.03,93.13,32.03,32.03,173.93,46.6,88.1575
6446,44.7,44.7,44.7,28.9,90.65,28.9,28.9,154.25,44.7,90.865
6447,44.37,44.37,44.37,27.92,94.79,27.92,27.92,165.24,44.37,100.01
6448,44.38,44.38,44.38,29.18,112.33,29.18,29.18,197.39,44.38,108.1525
6449,45.04,45.04,45.04,33.95,137.36,33.95,33.95,309.08,45.04,144.7375
6450,45.28,45.28,45.28,39.49,170.8,39.49,39.49,389.01,45.28,194.93
6451,43.4,43.4,43.4,45.49,185.85,45.49,45.49,419.01,43.4,289.4325
6452,42.49,42.49,42.49,41.25,179.18,41.25,41.25,396.58,42.49,203.085
6453,36.12,36.12,36.12,34.08,166.52,34.08,34.08,329.7,36.12,136.5125
6454,32.8,32.8,32.8,31.76,163.94,31.76,31.76,303.08,32.8,119.535
6455,30.29,30.29,30.29,28.34,143.5,28.34,28.34,263.91,30.29,103.67
6456,29.05,29.05,29.05,0.75,133.27,0.75,0.75,190.95,29.05,110.9975
6457,27.95,27.95,27.95,19.92,112.03,19.92,19.92,180.24,27.95,106.93
6458,27.9,27.9,27.9,17.99,105.99,17.99,17.99,169.8,27.9,105.325
6459,27.99,27.99,27.99,12.25,100.0,12.25,12.25,151.3,27.99,103.6775
6460,28.87,28.87,28.87,12.0,102.23,12.0,12.0,167.35,28.87,106.17
6461,31.9,31.9,31.9,14.39,113.09,14.39,14.39,209.97,31.9,114.9975
6462,42.55,42.55,42.55,17.86,171.78,17.86,17.86,327.48,42.55,151.2975
6463,48.37,48.37,48.37,21.7,184.73,21.7,21.7,415.95,48.37,282.15
6464,50.31,50.31,50.31,27.11,190.84,27.11,27.11,443.51,50.31,181.91
6465,50.08,50.08,50.08,32.0,181.0,32.0,32.0,412.29,50.08,137.79
6466,47.27,47.27,47.27,32.99,172.15,32.99,32.99,366.86,47.27,119.01
6467,44.14,44.14,44.14,34.26,159.98,34.26,34.26,351.37,44.14,105.73
6468,38.81,38.81,38.81,35.8,144.97,35.8,35.8,301.37,38.81,100.165
6469,35.72,35.72,35.72,32.4,119.32,32.4,32.4,293.27,35.72,98.4125
6470,34.46,34.46,34.46,31.99,116.33,31.99,31.99,288.65,34.46,97.8
6471,33.94,33.94,33.94,32.01,120.85,32.01,32.01,295.21,33.94,101.085
6472,36.79,36.79,36.79,33.32,142.43,33.32,33.32,308.29,36.79,113.57
6473,44.8,44.8,44.8,37.63,163.54,37.63,37.63,365.3,44.8,146.0125
6474,46.54,46.54,46.54,46.23,173.1,46.23,46.23,381.5,46.54,190.515
6475,48.36,48.36,48.36,51.95,185.19,51.95,51.95,418.99,48.36,247.4475
6476,47.49,47.49,47.49,50.0,169.96,50.0,50.0,400.52,47.49,156.94
6477,35.14,35.14,35.14,46.48,150.0,46.48,46.48,351.43,35.14,118.23
6478,34.0,34.0,34.0,41.76,127.48,41.76,41.76,333.69,34.0,104.9275
6479,30.07,30.07,30.07,37.84,96.98,37.84,37.84,319.71,30.07,93.78
6480,26.5,26.5,26.5,33.3,105.23,33.3,33.3,306.42,26.5,81.61
6481,24.5,24.5,24.5,30.82,99.89,30.82,30.82,275.78,24.5,77.14
6482,23.0,23.0,23.0,29.5,98.37,29.5,29.5,245.94,23.0,69.5075
6483,22.78,22.78,22.78,28.6,98.1,28.6,28.6,242.98,22.78,72.84
6484,22.94,22.94,22.94,28.72,105.97,28.72,28.72,273.77,22.94,76.075
6485,22.73,22.73,22.73,30.89,119.91,30.89,30.89,307.13,22.73,86.6575
6486,25.94,25.94,25.94,47.04,170.52,47.04,47.04,383.17,25.94,112.225
6487,27.46,27.46,27.46,55.64,190.21,55.64,55.64,472.63,27.46,138.0475
6488,33.2,33.2,33.2,59.31,195.1,59.31,59.31,500.38,33.2,133.78
6489,34.58,34.58,34.58,56.54,187.94,56.54,56.54,429.91,34.58,113.495
6490,30.11,30.11,30.11,53.0,174.21,53.0,53.0,409.97,30.11,97.5625
6491,25.7,25.7,25.7,51.72,161.76,51.72,51.72,394.6,25.7,88.72
6492,14.06,14.06,14.06,49.16,142.64,49.16,49.16,353.76,14.06,81.5425
6493,-1.56,-1.56,-1.56,48.0,135.54,48.0,48.0,346.45,-1.56,77.805
6494,-2.77,-2.77,-2.77,46.0,133.14,46.0,46.0,331.8,-2.77,81.4175
6495,10.27,10.27,10.27,47.04,146.8,47.04,47.04,357.91,10.27,90.2575
6496,23.0,23.0,23.0,48.46,165.0,48.46,48.46,384.98,23.0,106.3125
6497,32.28,32.28,32.28,52.93,180.1,52.93,52.93,435.59,32.28,130.8725
6498,38.19,38.19,38.19,61.14,197.69,61.14,61.14,510.79,38.19,179.4325
6499,43.69,43.69,43.69,80.03,237.01,80.03,80.03,640.42,43.69,240.2825
6500,33.4,33.4,33.4,58.0,195.33,58.0,58.0,510.0,33.4,185.0075
6501,26.1,26.1,26.1,52.24,177.13,52.24,52.24,419.99,26.1,134.5025
6502,22.99,22.99,22.99,46.16,164.91,46.16,46.16,372.61,22.99,114.235
6503,19.38,19.38,19.38,40.01,139.57,40.01,40.01,361.8,19.38,105.525
6504,-2.97,-2.97,-2.97,37.85,120.55,37.85,37.85,351.45,-2.97,104.0
6505,1.19,1.19,1.19,37.43,110.83,37.43,37.43,336.51,1.19,101.1
6506,12.79,12.79,12.79,36.85,95.35,36.85,36.85,326.14,12.79,97.08
6507,13.15,13.15,13.15,34.79,88.53,34.79,34.79,315.19,13.15,94.91
6508,13.96,13.96,13.96,36.48,87.73,36.48,36.48,320.0,13.96,95.5025
6509,13.08,13.08,13.08,39.51,104.06,39.51,39.51,345.53,13.08,104.2875
6510,18.11,18.11,18.11,51.58,162.68,51.58,51.58,440.07,18.11,129.1225
6511,22.43,22.43,22.43,67.87,194.93,67.87,67.87,569.93,22.43,146.4675
6512,22.48,22.48,22.48,84.65,204.51,84.65,84.65,583.44,22.48,131.0
6513,23.49,23.49,23.49,76.0,195.28,76.0,76.0,478.2,23.49,112.2875
6514,18.13,18.13,18.13,69.4,183.59,69.4,69.4,443.38,18.13,98.4175
6515,18.02,18.02,18.02,66.62,168.9,66.62,66.62,377.86,18.02,92.0
6516,7.22,7.22,7.22,59.37,129.41,59.37,59.37,394.98,7.22,82.41
6517,-0.33,-0.33,-0.33,54.25,111.31,54.25,54.25,344.25,-0.33,78.305
6518,-12.77,-12.77,-12.77,52.24,108.35,52.24,52.24,335.99,-12.77,79.025
6519,-10.92,-10.92,-10.92,53.0,102.01,53.0,53.0,368.94,-10.92,80.865
6520,-0.47,-0.47,-0.47,56.95,106.61,56.95,56.95,389.75,-0.47,93.055
6521,6.83,6.83,6.83,62.43,127.72,62.43,62.43,445.01,6.83,112.53
6522,16.58,16.58,16.58,73.69,173.23,73.69,73.69,523.19,16.58,137.625
6523,28.0,28.0,28.0,128.31,188.12,128.31,128.31,605.0,28.0,152.6375
6524,25.48,25.48,25.48,73.14,161.44,73.14,73.14,520.0,25.48,133.315
6525,13.97,13.97,13.97,57.5,100.07,57.5,57.5,424.99,13.97,113.39
6526,13.92,13.92,13.92,51.57,93.73,51.57,51.57,397.03,13.92,104.51
6527,3.99,3.99,3.99,45.36,80.59,45.36,45.36,374.46,3.99,96.3375
6528,5.07,5.07,5.07,41.7,70.3,41.7,41.7,349.44,5.07,99.0325
6529,-3.93,-3.93,-3.93,41.78,65.22,41.78,41.78,336.1,-3.93,92.555
6530,-24.32,-24.32,-24.32,39.9,61.08,39.9,39.9,325.03,-24.32,89.245
6531,-37.29,-37.29,-37.29,37.95,59.09,37.95,37.95,322.42,-37.29,85.9275
6532,-32.38,-32.38,-32.38,37.79,62.13,37.79,37.79,324.8,-32.38,86.73
6533,-0.49,-0.49,-0.49,41.89,69.87,41.89,41.89,348.44,-0.49,89.29
6534,29.9,29.9,29.9,51.32,112.05,51.32,51.32,429.99,29.9,90.1
6535,45.33,45.33,45.33,62.37,158.7,62.37,62.37,524.0,45.33,99.985
6536,40.33,40.33,40.33,72.8,150.58,72.8,72.8,538.92,40.33,101.08
6537,29.21,29.21,29.21,65.76,126.07,65.76,65.76,431.37,29.21,95.4725
6538,28.21,28.21,28.21,55.16,102.05,55.16,55.16,376.35,28.21,80.7925
6539,25.41,25.41,25.41,52.29,92.02,52.29,52.29,334.17,25.41,76.305
6540,11.82,11.82,11.82,49.17,79.1,49.17,49.17,279.01,11.82,46.9525
6541,12.99,12.99,12.99,47.4,79.59,47.4,47.4,252.2,12.99,27.895
6542,6.9,6.9,6.9,45.04,78.37,45.04,45.04,200.03,6.9,33.48
6543,25.32,25.32,25.32,45.19,95.12,45.19,45.19,195.36,25.32,57.6775
6544,26.62,26.62,26.62,48.94,118.19,48.94,48.94,218.23,26.62,86.06
6545,41.39,41.39,41.39,53.98,176.66,53.98,53.98,306.61,41.39,109.1025
6546,50.18,50.18,50.18,60.14,201.03,60.14,60.14,365.85,50.18,142.9825
6547,64.37,64.37,64.37,72.43,219.93,72.43,72.43,356.73,64.37,161.1775
6548,57.34,57.34,57.34,55.34,195.28,55.34,55.34,308.23,57.34,147.35
6549,49.27,49.27,49.27,49.92,142.94,49.92,49.92,192.44,49.27,127.0075
6550,44.58,44.58,44.58,42.79,104.8,42.79,42.79,164.0,44.58,111.0525
6551,34.6,34.6,34.6,35.02,81.53,35.02,35.02,91.95,34.6,102.2725
6552,33.09,33.09,33.09,34.4,90.0,34.4,34.4,64.41,33.09,92.665
6553,31.58,31.58,31.58,34.0,71.39,34.0,34.0,63.59,31.58,84.7125
6554,30.04,30.04,30.04,31.18,59.98,31.18,31.18,50.0,30.04,71.9925
6555,30.2,30.2,30.2,29.75,47.94,29.75,29.75,21.48,30.2,71.97
6556,30.13,30.13,30.13,31.1,54.52,31.1,31.1,16.91,30.13,71.715
6557,33.01,33.01,33.01,34.04,65.69,34.04,34.04,15.03,33.01,71.9975
6558,47.47,47.47,47.47,43.58,120.61,43.58,43.58,15.02,47.47,91.865
6559,50.98,50.98,50.98,52.25,150.0,52.25,52.25,23.84,50.98,92.0
6560,51.05,51.05,51.05,55.05,142.05,55.05,55.05,45.02,51.05,92.04
6561,49.63,49.63,49.63,51.13,107.95,51.13,51.13,73.05,49.63,72.445
6562,46.86,46.86,46.86,48.68,82.57,48.68,48.68,109.85,46.86,59.615
6563,44.92,44.92,44.92,40.28,71.33,40.28,40.28,106.77,44.92,39.265
6564,42.17,42.17,42.17,33.7,59.94,33.7,33.7,90.0,42.17,22.95
6565,41.04,41.04,41.04,32.92,52.02,32.92,32.92,74.04,41.04,13.88
6566,39.49,39.49,39.49,34.66,49.19,34.66,34.66,66.16,39.49,16.9475
6567,39.38,39.38,39.38,36.77,63.28,36.77,36.77,66.9,39.38,33.415
6568,42.88,42.88,42.88,40.46,90.02,40.46,40.46,69.82,42.88,67.95
6569,48.6,48.6,48.6,49.55,158.81,49.55,49.55,137.8,48.6,97.9825
6570,50.16,50.16,50.16,52.59,183.27,52.59,52.59,169.32,50.16,132.73
6571,54.99,54.99,54.99,53.18,194.09,53.18,53.18,195.77,54.99,154.7575
6572,52.92,52.92,52.92,49.82,159.01,49.82,49.82,180.27,52.92,142.715
6573,50.02,50.02,50.02,41.0,123.61,41.0,41.0,144.9,50.02,118.8325
6574,45.06,45.06,45.06,38.39,118.33,38.39,38.39,110.29,45.06,116.475
6575,35.53,35.53,35.53,35.9,92.24,35.9,35.9,77.45,35.53,102.175
6576,33.49,33.49,33.49,32.09,115.02,32.09,32.09,64.54,33.49,98.2925
6577,31.92,31.92,31.92,32.9,105.32,32.9,32.9,64.04,31.92,86.88
6578,32.39,32.39,32.39,32.88,106.44,32.88,32.88,58.24,32.39,83.39
6579,32.03,32.03,32.03,32.9,102.27,32.9,32.9,61.95,32.03,82.985
6580,32.95,32.95,32.95,34.71,104.71,34.71,34.71,59.19,32.95,83.2375
6581,35.1,35.1,35.1,37.0,112.02,37.0,37.0,59.53,35.1,102.1575
6582,48.61,48.61,48.61,48.0,140.0,48.0,48.0,59.38,48.61,123.575
6583,52.79,52.79,52.79,50.95,156.18,50.95,50.95,59.17,52.79,136.8925
6584,52.63,52.63,52.63,54.28,164.91,54.28,54.28,85.03,52.63,133.5675
6585,51.75,51.75,51.75,53.1,164.92,53.1,53.1,92.0,51.75,112.915
6586,50.0,50.0,50.0,49.21,135.58,49.21,49.21,74.15,50.0,99.6375
6587,48.04,48.04,48.04,46.95,124.02,46.95,46.95,62.08,48.04,88.7025
6588,41.4,41.4,41.4,40.02,105.22,40.02,40.02,57.47,41.4,86.1
6589,36.58,36.58,36.58,35.28,86.21,35.28,35.28,56.37,36.58,84.4875
6590,35.22,35.22,35.22,33.41,76.44,33.41,33.41,64.55,35.22,85.355
6591,34.92,34.92,34.92,33.26,73.09,33.26,33.26,67.01,34.92,88.7525
6592,35.17,35.17,35.17,34.59,76.89,34.59,34.59,91.36,35.17,94.2075
6593,40.49,40.49,40.49,34.71,106.46,34.71,34.71,192.05,40.49,135.7275
6594,48.01,48.01,48.01,34.36,120.0,34.36,34.36,280.0,48.01,178.575
6595,51.61,51.61,51.61,44.59,115.56,44.59,44.59,311.72,51.61,245.2325
6596,48.47,48.47,48.47,29.03,92.55,29.03,29.03,289.98,48.47,200.5225
6597,40.21,40.21,40.21,17.36,60.3,17.36,17.36,230.47,40.21,127.25
6598,35.05,35.05,35.05,14.56,39.15,14.56,14.56,162.7,35.05,105.5
6599,31.8,31.8,31.8,0.11,14.08,0.11,0.11,150.92,31.8,94.97
6600,26.21,26.21,26.21,0.07,0.01,0.07,0.07,80.84,26.21,92.3175
6601,26.41,26.41,26.41,0.12,-0.03,0.12,0.12,94.04,26.41,84.0
6602,25.3,25.3,25.3,-5.29,-1.02,-5.29,-5.29,82.92,25.3,72.1875
6603,25.35,25.35,25.35,-5.73,-1.91,-5.73,-5.73,84.27,25.35,62.2
6604,26.43,26.43,26.43,-0.37,-2.02,-0.37,-0.37,95.21,26.43,55.205
6605,29.31,29.31,29.31,0.09,-1.03,0.09,0.09,126.95,29.31,47.3475
6606,35.32,35.32,35.32,-0.06,-0.06,-0.06,-0.06,192.68,35.32,60.3425
6607,42.98,42.98,42.98,0.09,-0.09,0.09,0.09,279.94,42.98,70.1575
6608,49.92,49.92,49.92,11.58,0.1,11.58,11.58,304.1,49.92,57.025
6609,47.89,47.89,47.89,20.31,2.94,20.31,20.31,243.02,47.89,35.2875
6610,46.8,46.8,46.8,16.65,2.33,16.65,16.65,193.73,46.8,2.42
6611,47.61,47.61,47.61,23.62,12.97,23.62,23.62,117.1,47.61,-5.6425
6612,42.93,42.93,42.93,25.23,8.04,25.23,25.23,100.0,42.93,-19.48
6613,37.82,37.82,37.82,6.65,4.67,6.65,6.65,121.96,37.82,-24.365
6614,36.74,36.74,36.74,2.75,10.02,2.75,2.75,83.43,36.74,-24.785
6615,36.86,36.86,36.86,13.13,40.03,13.13,13.13,140.3,36.86,-24.37
6616,40.4,40.4,40.4,25.94,55.17,25.94,25.94,204.07,40.4,-14.8975
6617,47.93,47.93,47.93,33.02,108.55,33.02,33.02,322.59,47.93,10.23
6618,51.23,51.23,51.23,39.64,127.59,39.64,39.64,391.11,51.23,39.26
6619,55.06,55.06,55.06,48.92,153.84,48.92,48.92,466.62,55.06,62.2775
6620,53.53,53.53,53.53,39.72,136.42,39.72,39.72,379.85,53.53,64.02
6621,48.06,48.06,48.06,34.33,120.08,34.33,34.33,321.3,48.06,48.4125
6622,45.59,45.59,45.59,33.27,119.7,33.27,33.27,318.42,45.59,30.84
6623,35.93,35.93,35.93,31.25,86.81,31.25,31.25,279.93,35.93,12.7
6624,37.49,37.49,37.49,26.77,74.2,26.77,26.77,205.48,37.49,12.805
6625,34.96,34.96,34.96,17.75,71.13,17.75,17.75,188.59,34.96,12.59
6626,33.79,33.79,33.79,14.44,70.45,14.44,14.44,187.67,33.79,6.9775
6627,32.9,32.9,32.9,7.58,67.34,7.58,7.58,169.1,32.9,6.2525
6628,32.59,32.59,32.59,2.14,67.3,2.14,2.14,187.69,32.59,14.035
6629,33.5,33.5,33.5,1.76,90.2,1.76,1.76,196.92,33.5,35.4075
6630,43.33,43.33,43.33,1.6,180.48,1.6,1.6,329.97,43.33,82.715
6631,48.77,48.77,48.77,1.56,217.1,1.56,1.56,427.5,48.77,107.52
6632,50.06,50.06,50.06,2.52,221.99,2.52,2.52,497.39,50.06,107.365
6633,49.87,49.87,49.87,-0.09,213.6,-0.09,-0.09,317.09,49.87,87.4075
6634,48.71,48.71,48.71,-0.98,199.17,-0.98,-0.98,258.9,48.71,60.05
6635,48.72,48.72,48.72,-9.96,193.65,-9.96,-9.96,217.24,48.72,42.5375
6636,49.41,49.41,49.41,-39.9,169.42,-39.9,-39.9,161.91,49.41,29.665
6637,47.78,47.78,47.78,-54.97,163.93,-54.97,-54.97,150.69,47.78,29.77
6638,45.35,45.35,45.35,-45.3,150.35,-45.3,-45.3,140.07,45.35,37.1975
6639,47.93,47.93,47.93,-2.08,154.98,-2.08,-2.08,144.08,47.93,54.665
6640,49.49,49.49,49.49,0.04,180.0,0.04,0.04,182.98,49.49,77.0625
6641,50.05,50.05,50.05,29.0,197.06,29.0,29.0,261.1,50.05,98.295
6642,50.27,50.27,50.27,38.5,212.58,38.5,38.5,376.44,50.27,126.375
6643,53.52,53.52,53.52,46.61,230.0,46.61,46.61,447.11,53.52,146.2725
6644,49.22,49.22,49.22,41.23,207.2,41.23,41.23,319.09,49.22,130.24
6645,40.5,40.5,40.5,32.99,170.6,32.99,32.99,229.25,40.5,107.8575
6646,35.87,35.87,35.87,31.25,159.07,31.25,31.25,176.97,35.87,91.685
6647,34.35,34.35,34.35,28.06,133.1,28.06,28.06,138.12,34.35,81.31
6648,28.3,28.3,28.3,19.81,121.65,19.81,19.81,139.99,28.3,68.755
6649,32.17,32.17,32.17,11.88,112.4,11.88,11.88,103.36,32.17,66.0025
6650,29.28,29.28,29.28,6.0,100.38,6.0,6.0,96.27,29.28,59.5925
6651,28.24,28.24,28.24,6.23,94.58,6.23,6.23,89.09,28.24,52.485
6652,27.33,27.33,27.33,7.82,94.91,7.82,7.82,109.9,27.33,54.4125
6653,28.39,28.39,28.39,20.0,110.96,20.0,20.0,82.67,28.39,75.2975
6654,29.3,29.3,29.3,35.07,168.12,35.07,35.07,178.0,29.3,97.7425
6655,31.51,31.51,31.51,44.41,217.61,44.41,44.41,226.24,31.51,118.4175
6656,37.03,37.03,37.03,47.02,229.05,47.02,47.02,225.0,37.03,118.685
6657,42.95,42.95,42.95,46.49,217.54,46.49,46.49,190.5,42.95,105.6575
6658,39.96,39.96,39.96,41.6,204.04,41.6,41.6,107.23,39.96,90.93
6659,37.7,37.7,37.7,38.54,194.92,38.54,38.54,58.01,37.7,81.1275
6660,37.18,37.18,37.18,33.29,180.71,33.29,33.29,36.23,37.18,68.84
6661,36.51,36.51,36.51,32.36,162.18,32.36,32.36,3.91,36.51,71.665
6662,35.24,35.24,35.24,33.33,155.0,33.33,33.33,0.38,35.24,75.935
6663,35.89,35.89,35.89,33.23,155.31,33.23,33.23,12.46,35.89,83.4825
6664,38.05,38.05,38.05,34.07,159.55,34.07,34.07,59.83,38.05,96.88
6665,43.59,43.59,43.59,41.44,182.9,41.44,41.44,112.43,43.59,118.21
6666,48.11,48.11,48.11,49.07,206.98,49.07,49.07,183.75,48.11,145.02
6667,52.09,52.09,52.09,53.96,217.54,53.96,53.96,170.06,52.09,206.2775
6668,49.75,49.75,49.75,42.54,185.92,42.54,42.54,108.51,49.75,154.8625
6669,41.0,41.0,41.0,35.52,141.03,35.52,35.52,63.84,41.0,111.8875
6670,40.0,40.0,40.0,30.02,120.18,30.02,30.02,63.92,40.0,106.6375
6671,35.9,35.9,35.9,26.51,100.03,26.51,26.51,54.98,35.9,95.605
6672,34.22,34.22,34.22,28.97,80.99,28.97,28.97,0.93,34.22,92.455
6673,28.94,28.94,28.94,26.17,74.98,26.17,26.17,0.39,28.94,86.275
6674,27.43,27.43,27.43,19.01,70.66,19.01,19.01,0.1,27.43,85.605
6675,28.99,28.99,28.99,10.74,60.41,10.74,10.74,0.49,28.99,81.0025
6676,27.0,27.0,27.0,14.9,60.48,14.9,14.9,0.5,27.0,81.655
6677,27.08,27.08,27.08,26.64,77.19,26.64,26.64,36.01,27.08,90.065
6678,27.1,27.1,27.1,33.1,148.9,33.1,33.1,90.1,27.1,109.23
6679,28.97,28.97,28.97,44.08,220.0,44.08,44.08,148.09,28.97,128.6725
6680,28.22,28.22,28.22,46.75,248.03,46.75,46.75,149.11,28.22,117.2825
6681,32.83,32.83,32.83,44.05,240.12,44.05,44.05,72.97,32.83,102.0025
6682,33.93,33.93,33.93,37.73,212.02,37.73,37.73,62.9,33.93,82.65
6683,35.87,35.87,35.87,36.28,205.5,36.28,36.28,9.23,35.87,69.1675
6684,33.96,33.96,33.96,33.62,200.0,33.62,33.62,8.54,33.96,58.0275
6685,30.2,30.2,30.2,36.08,193.43,36.08,36.08,9.04,30.2,26.3125
6686,28.03,28.03,28.03,34.88,194.2,34.88,34.88,33.29,28.03,25.07
6687,29.0,29.0,29.0,34.91,195.63,34.91,34.91,61.25,29.0,45.1
6688,28.92,28.92,28.92,36.37,213.91,36.37,36.37,72.65,28.92,70.9775
6689,32.99,32.99,32.99,41.07,248.06,41.07,41.07,190.83,32.99,84.1125
